wellName,datasetName,MD,AZIM_TN,DX_TN,DY_TN,INCL,THL_TN,TVD,TVDBML,TVDSS,Z
,,m,dega,m,m,dega,m,m,m,m,m
BEKOK DEEP-1RDR1,Index,726.33959999992,342.432702000937,4.20313944562752,0.631122408358168,0.0486950771657078,4.43811024890243,726.321197613996,622.021197613996,692.321197613996,-692.321197613996
BEKOK DEEP-1RDR1,Index,726.49199999992,342.191521191155,4.20308446142136,0.63123991688178,0.048855628714096,4.43823998523523,726.473597558774,622.173597558774,692.473597558774,-692.473597558774
BEKOK DEEP-1RDR1,Index,726.64439999992,341.950103032299,4.20302877088308,0.631357566388072,0.0490171503298951,4.43837014990934,726.625997503187,622.325997503187,692.625997503187,-692.625997503187
BEKOK DEEP-1RDR1,Index,726.79679999992,341.708437279086,4.20297237401268,0.63147535687704,0.0491796324550727,4.43850074549227,726.778397447232,622.478397447232,692.778397447232,-692.778397447232
BEKOK DEEP-1RDR1,Index,726.94919999992,341.466535884346,4.20291527081016,0.631593288348683,0.0493430656010256,4.43863177452624,726.930797390904,622.630797390904,692.930797390904,-692.930797390904
BEKOK DEEP-1RDR1,Index,727.10159999992,341.224388602796,4.20285746127551,0.631711360802998,0.0495074403492724,4.43876323952829,727.083197334201,622.783197334201,693.083197334201,-693.083197334201
BEKOK DEEP-1RDR1,Index,727.25399999992,340.982027877835,4.20279894540876,0.631829574239981,0.0496727473520942,4.43889514299051,727.235597277119,622.935597277119,693.235597277119,-693.235597277119
BEKOK DEEP-1RDR1,Index,727.40639999992,340.739428096252,4.20273972320988,0.631947928659631,0.0498389773331252,4.43902748738023,727.387997219655,623.087997219655,693.387997219655,-693.387997219655
BEKOK DEEP-1RDR1,Index,727.55879999992,340.496613163711,4.20267979467889,0.632066424061945,0.0500061210878941,4.43916027514019,727.540397161805,623.240397161805,693.540397161805,-693.540397161805
BEKOK DEEP-1RDR1,Index,727.71119999992,340.253557467001,4.20261915981579,0.632185060446919,0.0501741694843179,4.43929350868875,727.692797103566,623.392797103566,693.692797103566,-693.692797103566
BEKOK DEEP-1RDR1,Index,727.86359999992,340.010291741975,4.20255781862058,0.632303837814552,0.0503431134631497,4.43942719042009,727.845197044934,623.545197044934,693.845197044934,-693.845197044934
BEKOK DEEP-1RDR1,Index,728.01599999992,339.766781837686,4.20249577109325,0.632422756164841,0.0505129440383812,4.43956132270435,727.997596985907,623.697596985907,693.997596985907,-693.997596985907
BEKOK DEEP-1RDR1,Index,728.16839999992,339.523060197532,4.20243301723382,0.632541815497783,0.0506836522976026,4.43969590788791,728.14999692648,623.84999692648,694.14999692648,-694.14999692648
BEKOK DEEP-1RDR1,Index,728.32079999992,339.279128529062,4.20236955704228,0.632661015813376,0.050855229402319,4.43983094829353,728.302396866651,624.002396866651,694.302396866651,-694.302396866651
BEKOK DEEP-1RDR1,Index,728.47319999992,339.034954388876,4.20230539051863,0.632780357111616,0.0510276665882271,4.43996644622053,728.454796806416,624.154796806416,694.454796806416,-694.454796806416
BEKOK DEEP-1RDR1,Index,728.62559999992,338.790566805278,4.20224051766288,0.632899839392501,0.051200955165452,4.44010240394506,728.607196745771,624.307196745771,694.607196745771,-694.607196745771
BEKOK DEEP-1RDR1,Index,728.77799999992,338.545967485816,4.20217493847503,0.633019462656029,0.0513750865187452,4.44023882372023,728.759596684713,624.459596684713,694.759596684713,-694.759596684713
BEKOK DEEP-1RDR1,Index,728.930399999919,338.301158138037,4.20210865295507,0.633139226902197,0.0515500521076463,4.44037570777633,728.911996623239,624.611996623239,694.911996623239,-694.911996623239
BEKOK DEEP-1RDR1,Index,729.082799999919,338.056137054394,4.20204166110301,0.633259132131001,0.0517258434666088,4.44051305832106,729.064396561345,624.764396561345,695.064396561345,-695.064396561345
BEKOK DEEP-1RDR1,Index,729.235199999919,337.810902527339,4.20197396291886,0.633379178342441,0.051902452205091,4.44065087753967,729.216796499028,624.916796499028,695.216796499028,-695.216796499028
BEKOK DEEP-1RDR1,Index,729.387599999919,337.565488707819,4.20190555840261,0.633499365536511,0.0520798700076139,4.44078916759522,729.369196436285,625.069196436285,695.369196436285,-695.369196436285
BEKOK DEEP-1RDR1,Index,729.539999999919,337.319863152434,4.20183644755426,0.633619693713211,0.052258088633787,4.44092793062872,729.521596373111,625.221596373111,695.521596373111,-695.521596373111
BEKOK DEEP-1RDR1,Index,729.692399999919,337.074024153638,4.20176663037381,0.633740162872538,0.052437099918303,4.4410671687594,729.673996309505,625.373996309505,695.673996309505,-695.673996309505
BEKOK DEEP-1RDR1,Index,729.844799999919,336.828005862376,4.20169610686128,0.633860773014488,0.0526168957709024,4.44120688408483,729.826396245461,625.526396245461,695.826396245461,-695.826396245461
BEKOK DEEP-1RDR1,Index,729.997199999919,336.58177583525,4.20162487701665,0.633981524139059,0.0527974681763103,4.4413470786812,729.978796180978,625.678796180978,695.978796180978,-695.978796180978
BEKOK DEEP-1RDR1,Index,730.149599999919,336.335363100563,4.20155294083993,0.634102416246248,0.0529788091941445,4.44148775460345,730.131196116051,625.831196116051,696.131196116051,-696.131196116051
BEKOK DEEP-1RDR1,Index,730.301999999919,336.088742045107,4.20148029833113,0.634223449336053,0.0531609109587975,4.44162891388552,730.283596050676,625.983596050677,696.283596050676,-696.283596050676
BEKOK DEEP-1RDR1,Index,730.454399999919,335.841936574543,4.20140694949024,0.634344623408471,0.0533437656792938,4.4417705585405,730.435995984852,626.135995984852,696.435995984852,-696.435995984852
BEKOK DEEP-1RDR1,Index,730.606799999919,335.594951811513,4.20133289431726,0.634465938463499,0.0535273656391212,4.4419126905609,730.588395918574,626.288395918574,696.588395918574,-696.588395918574
BEKOK DEEP-1RDR1,Index,730.759199999919,335.347753605072,4.2012581328122,0.634587394501134,0.0537117031960402,4.44205531191875,730.740795851839,626.440795851839,696.740795851839,-696.740795851839
BEKOK DEEP-1RDR1,Index,730.911599999919,335.100376106165,4.20118266497506,0.634708991521374,0.05389677078187,4.4421984245659,730.893195784643,626.593195784643,696.893195784643,-696.893195784643
BEKOK DEEP-1RDR1,Index,731.063999999919,334.852817607246,4.20110649080584,0.634830729524216,0.0540825609022532,4.44234203043414,731.045595716983,626.745595716983,697.045595716983,-697.045595716983
BEKOK DEEP-1RDR1,Index,731.216399999919,334.605078108313,4.20102961030454,0.634952608509658,0.0542690661364002,4.44248613143543,731.197995648856,626.897995648856,697.197995648856,-697.197995648856
BEKOK DEEP-1RDR1,Index,731.368799999919,334.357159316914,4.20095202347117,0.635074628477696,0.054456279136814,4.44263072946208,731.350395580258,627.050395580258,697.350395580258,-697.350395580258
BEKOK DEEP-1RDR1,Index,731.521199999919,334.109056110408,4.20087373030572,0.635196789428328,0.0546441926289959,4.44277582638698,731.502795511186,627.202795511186,697.502795511186,-697.502795511186
BEKOK DEEP-1RDR1,Index,731.673599999918,333.860804347288,4.2007947308082,0.635319091361552,0.0548327994111333,4.44292142406375,731.655195441636,627.355195441636,697.655195441636,-697.655195441636
BEKOK DEEP-1RDR1,Index,731.825999999918,333.612369876607,4.20071502497861,0.635441534277363,0.0550220923537711,4.44306752432693,731.807595371605,627.507595371605,697.807595371605,-697.807595371605
BEKOK DEEP-1RDR1,Index,731.978399999918,333.363757821007,4.20063461281695,0.63556411817576,0.0552120643994664,4.44321412899224,731.95999530109,627.65999530109,697.95999530109,-697.95999530109
BEKOK DEEP-1RDR1,Index,732.130799999918,333.114993793699,4.20055349432322,0.635686843056741,0.0554027085624278,4.44336123985668,732.112395230087,627.812395230087,698.112395230087,-698.112395230087
BEKOK DEEP-1RDR1,Index,732.283199999918,332.86604705883,4.20047166949742,0.635809708920301,0.0555940179281401,4.44350885869879,732.264795158593,627.964795158593,698.264795158593,-698.264795158593
BEKOK DEEP-1RDR1,Index,732.435599999918,332.616951767347,4.20038913833956,0.635932715766439,0.0557859856529755,4.44365698727879,732.417195086605,628.117195086605,698.417195086605,-698.417195086605
BEKOK DEEP-1RDR1,Index,732.587999999918,332.367675475851,4.20030590084964,0.636055863595152,0.0559786049637911,4.44380562733882,732.569595014118,628.269595014118,698.569595014118,-698.569595014118
BEKOK DEEP-1RDR1,Index,732.740399999918,332.118248920193,4.20022195702766,0.636179152406436,0.0561718691575146,4.44395478060307,732.72199494113,628.42199494113,698.72199494113,-698.72199494113
BEKOK DEEP-1RDR1,Index,732.892799999918,331.868670392827,4.20013730687362,0.63630258220029,0.0563657716007177,4.44410444877801,732.874394867637,628.574394867637,698.874394867637,-698.874394867637
BEKOK DEEP-1RDR1,Index,733.045199999918,331.618941601298,4.20005195038753,0.63642615297671,0.0565603057291789,4.44425463355255,733.026794793636,628.726794793636,699.026794793636,-699.026794793636
BEKOK DEEP-1RDR1,Index,733.197599999918,331.369033517304,4.19996588756938,0.636549864735694,0.0567554650474354,4.44440533659823,733.179194719123,628.879194719123,699.179194719123,-699.179194719123
BEKOK DEEP-1RDR1,Index,733.349999999918,331.118975169148,4.19987911841918,0.636673717477239,0.0569512431283261,4.44455655956942,733.331594644096,629.031594644096,699.331594644096,-699.331594644096
BEKOK DEEP-1RDR1,Index,733.502399999918,330.868795585134,4.19979164293692,0.636797711201342,0.0571476336125244,4.44470830410347,733.483994568549,629.183994568549,699.483994568549,-699.483994568549
BEKOK DEEP-1RDR1,Index,733.654799999918,330.618465736958,4.19970346112262,0.636921845908,0.0573446302080632,4.44486057182089,733.636394492481,629.336394492482,699.636394492481,-699.636394492481
BEKOK DEEP-1RDR1,Index,733.807199999918,330.367989039716,4.19961457297627,0.637046121597211,0.0575422266898516,4.44501336432559,733.788794415888,629.488794415888,699.788794415888,-699.788794415888
BEKOK DEEP-1RDR1,Index,733.959599999918,330.117355248122,4.19952497849788,0.637170538268972,0.0577404168991843,4.44516668320495,733.941194338766,629.641194338766,699.941194338766,-699.941194338766
BEKOK DEEP-1RDR1,Index,734.111999999918,329.866578022556,4.19943467768744,0.63729509592328,0.0579391947432436,4.44532053003011,734.093594261112,629.793594261113,700.093594261112,-700.093594261112
BEKOK DEEP-1RDR1,Index,734.264399999917,329.615677853585,4.19934367054497,0.637419794560132,0.058138554194596,4.44547490635606,734.245994182923,629.945994182923,700.245994182923,-700.245994182923
BEKOK DEEP-1RDR1,Index,734.416799999917,329.364661571397,4.19925195707045,0.637544634179526,0.058338489290682,4.44562981372186,734.398394104195,630.098394104195,700.398394104195,-700.398394104195
BEKOK DEEP-1RDR1,Index,734.569199999917,329.113488194859,4.1991595372639,0.637669614781459,0.0585389941333009,4.44578525365078,734.550794024924,630.250794024924,700.550794024924,-700.550794024924
BEKOK DEEP-1RDR1,Index,734.721599999917,328.862198705105,4.19906641112532,0.637794736365927,0.0587400628880905,4.4459412276505,734.703193945108,630.403193945108,700.703193945108,-700.703193945108
BEKOK DEEP-1RDR1,Index,734.873999999917,328.610789687041,4.1989725786547,0.637919998932928,0.0589416897840024,4.44609773721325,734.855593864743,630.555593864743,700.855593864743,-700.855593864743
BEKOK DEEP-1RDR1,Index,735.026399999917,328.359230404815,4.19887803985205,0.63804540248246,0.0591438691127737,4.44625478381602,735.007993783825,630.707993783825,701.007993783825,-701.007993783825
BEKOK DEEP-1RDR1,Index,735.178799999917,328.107548179184,4.19878279471737,0.638170947014519,0.0593465952283937,4.44641236892068,735.160393702352,630.860393702352,701.160393702352,-701.160393702352
BEKOK DEEP-1RDR1,Index,735.331199999917,327.855749840337,4.19868684325067,0.638296632529104,0.059549862546569,4.44657049397416,735.312793620319,631.012793620319,701.312793620319,-701.312793620319
BEKOK DEEP-1RDR1,Index,735.483599999917,327.603831973179,4.19859018545194,0.638422459026209,0.0597536655441848,4.44672916040863,735.465193537724,631.165193537724,701.465193537724,-701.465193537724
BEKOK DEEP-1RDR1,Index,735.635999999917,327.351794577711,4.1984928213212,0.638548426505834,0.0599579987587637,4.44688836964166,735.617593454562,631.317593454562,701.617593454562,-701.617593454562
BEKOK DEEP-1RDR1,Index,735.788399999917,327.099664974689,4.19839475085843,0.638674534967976,0.0601628567879227,4.44704812307633,735.769993370831,631.469993370831,701.769993370831,-701.769993370831
BEKOK DEEP-1RDR1,Index,735.940799999917,326.847415843357,4.19829597406364,0.63880078441263,0.0603682342888281,4.44720842210148,735.922393286527,631.622393286527,701.922393286527,-701.922393286527
BEKOK DEEP-1RDR1,Index,736.093199999917,326.595050598809,4.19819649093684,0.638927174839796,0.0605741259776496,4.44736926809179,736.074793201647,631.774793201647,702.074793201647,-702.074793201647
BEKOK DEEP-1RDR1,Index,736.245599999917,326.342593146707,4.19809630147803,0.639053706249469,0.0607805266290122,4.44753066240796,736.227193116187,631.927193116187,702.227193116187,-702.227193116187
BEKOK DEEP-1RDR1,Index,736.397999999917,326.090016166294,4.1979954056872,0.639180378641647,0.060987431075448,4.44769260639687,736.379593030144,632.079593030144,702.379593030144,-702.379593030144
BEKOK DEEP-1RDR1,Index,736.550399999917,325.837353808517,4.19789380356437,0.639307192016328,0.0611948342068475,4.44785510139176,736.531992943514,632.231992943514,702.531992943514,-702.531992943514
BEKOK DEEP-1RDR1,Index,736.702799999917,325.584568507335,4.19779149510953,0.639434146373508,0.0614027309699101,4.4480181487123,736.684392856295,632.384392856295,702.684392856295,-702.684392856295
BEKOK DEEP-1RDR1,Index,736.855199999917,325.331694413693,4.19768848032269,0.639561241713184,0.061611116367595,4.44818174966486,736.836792768482,632.536792768482,702.836792768482,-702.836792768482
BEKOK DEEP-1RDR1,Index,737.007599999916,325.078731527593,4.19758475920384,0.639688478035354,0.0618199854585722,4.44834590554253,736.989192680072,632.689192680072,702.989192680072,-702.989192680072
BEKOK DEEP-1RDR1,Index,737.159999999916,324.825676433938,4.197480331753,0.639815855340015,0.062029333356674,4.44851061762536,737.141592591063,632.841592591063,703.141592591063,-703.141592591063
BEKOK DEEP-1RDR1,Index,737.312399999916,324.572535962919,4.19737519797016,0.639943373627163,0.0622391552303474,4.44867588718049,737.29399250145,632.99399250145,703.29399250145,-703.29399250145
BEKOK DEEP-1RDR1,Index,737.464799999916,324.319303284347,4.19726935785532,0.640071032896797,0.0624494463021069,4.44884171546225,737.446392411229,633.146392411229,703.446392411229,-703.446392411229
BEKOK DEEP-1RDR1,Index,737.617199999916,324.065985228409,4.19716281140849,0.640198833148913,0.0626602018479893,4.44900810371236,737.598792320399,633.298792320399,703.598792320399,-703.598792320399
BEKOK DEEP-1RDR1,Index,737.769599999916,323.812578380012,4.19705555862968,0.640326774383509,0.062871417197009,4.44917505316002,737.751192228955,633.451192228955,703.751192228955,-703.751192228955
BEKOK DEEP-1RDR1,Index,737.921999999916,323.559110059913,4.19694759951887,0.640454856600581,0.0630830877306155,4.44934256502209,737.903592136894,633.603592136894,703.903592136894,-703.903592136894
BEKOK DEEP-1RDR1,Index,738.074399999916,323.305552947355,4.19683893407608,0.640583079800127,0.0632952088821522,4.44951064050323,738.055992044212,633.755992044212,704.055992044212,-704.055992044212
BEKOK DEEP-1RDR1,Index,738.226799999916,323.051907042337,4.19672956230131,0.640711443982143,0.0635077761363172,4.44967928079598,738.208391950906,633.908391950906,704.208391950906,-704.208391950906
BEKOK DEEP-1RDR1,Index,738.379199999916,322.798203080712,4.19661948419455,0.640839949146628,0.0637207850286268,4.44984848708099,738.360791856973,634.060791856973,704.360791856973,-704.360791856973
BEKOK DEEP-1RDR1,Index,738.531599999916,322.544437647384,4.19650869975582,0.640968595293578,0.0639342311448798,4.45001826052706,738.513191762409,634.213191762409,704.513191762409,-704.513191762409
BEKOK DEEP-1RDR1,Index,738.683999999916,322.290586836691,4.19639720898512,0.64109738242299,0.0641481101206259,4.45018860229133,738.66559166721,634.365591667211,704.66559166721,-704.66559166721
BEKOK DEEP-1RDR1,Index,738.836399999916,322.03667796939,4.19628501188244,0.641226310534861,0.0643624176406351,4.4503595135194,738.817991571375,634.517991571375,704.817991571375,-704.817991571375
BEKOK DEEP-1RDR1,Index,738.988799999916,321.782707630387,4.19617210844779,0.641355379629189,0.064577149438371,4.45053099534545,738.970391474898,634.670391474898,704.970391474898,-704.970391474898
BEKOK DEEP-1RDR1,Index,739.141199999916,321.528679234776,4.19605849868117,0.64148458970597,0.064792301295466,4.45070304889239,739.122791377777,634.822791377777,705.122791377777,-705.122791377777
BEKOK DEEP-1RDR1,Index,739.293599999916,321.274592782557,4.19594418258259,0.641613940765202,0.0650078690411995,4.45087567527194,739.275191280008,634.975191280008,705.275191280008,-705.275191280008
BEKOK DEEP-1RDR1,Index,739.445999999916,321.02044827373,4.19582916015204,0.641743432806882,0.06522384855198,4.45104887558484,739.427591181588,635.127591181588,705.427591181588,-705.427591181588
BEKOK DEEP-1RDR1,Index,739.598399999916,320.766242293201,4.19571343138954,0.641873065831007,0.065440235750829,4.45122265092088,739.579991082514,635.279991082514,705.579991082514,-705.579991082514
BEKOK DEEP-1RDR1,Index,739.750799999915,320.511981671158,4.19559699629507,0.642002839837574,0.0656570266068689,4.45139700235908,739.732390982781,635.432390982781,705.732390982781,-705.732390982781
BEKOK DEEP-1RDR1,Index,739.903199999915,320.257690313263,4.19547985486866,0.64213275482658,0.0658742171348145,4.45157193096781,739.884790882387,635.584790882387,705.884790882387,-705.884790882387
BEKOK DEEP-1RDR1,Index,740.055599999915,320.003344313856,4.19536200711029,0.642262810798022,0.0660918033944667,4.45174743780488,740.037190781328,635.737190781328,706.037190781328,-706.037190781328
BEKOK DEEP-1RDR1,Index,740.207999999915,319.748967578597,4.19524345301997,0.642393007751897,0.0663097814902113,4.45192352391771,740.189590679601,635.889590679601,706.189590679601,-706.189590679601
BEKOK DEEP-1RDR1,Index,740.360399999915,319.494529371636,4.1951241925977,0.642523345688203,0.0665281475705199,4.45210019034338,740.341990577203,636.041990577203,706.341990577203,-706.341990577203
BEKOK DEEP-1RDR1,Index,740.512799999915,319.240063843918,4.19500422584349,0.642653824606937,0.0667468978274552,4.45227743810881,740.494390474129,636.194390474129,706.494390474129,-706.494390474129
BEKOK DEEP-1RDR1,Index,740.665199999915,318.985543674686,4.19488355275734,0.642784444508095,0.06696602849618,4.45245526823084,740.646790370377,636.346790370377,706.646790370377,-706.646790370377
BEKOK DEEP-1RDR1,Index,740.817599999915,318.730996184698,4.19476217333924,0.642915205391674,0.0671855358544695,4.45263368171635,740.799190265943,636.499190265943,706.799190265943,-706.799190265943
BEKOK DEEP-1RDR1,Index,740.969999999915,318.476417958859,4.19464008758922,0.643046107257673,0.0674054162222279,4.45281267956237,740.951590160824,636.651590160824,706.951590160824,-706.951590160824
BEKOK DEEP-1RDR1,Index,741.122399999915,318.221812412263,4.19451729550725,0.643177150106087,0.0676256659610088,4.45299226275622,741.103990055016,636.803990055016,707.103990055016,-707.103990055016
BEKOK DEEP-1RDR1,Index,741.274799999915,317.967179544911,4.19439379709336,0.643308333936914,0.0678462814735389,4.45317243227557,741.256389948517,636.956389948517,707.256389948517,-707.256389948517
BEKOK DEEP-1RDR1,Index,741.427199999915,317.712546677558,4.19426959234754,0.643439658750151,0.0680672592032467,4.4533531890886,741.408789841321,637.108789841321,707.408789841321,-707.408789841321
BEKOK DEEP-1RDR1,Index,741.579599999915,317.457886489448,4.1941446812698,0.643571124545795,0.068288595633794,4.45353453415407,741.561189733427,637.261189733427,707.561189733427,-707.561189733427
BEKOK DEEP-1RDR1,Index,741.731999999915,317.203198980582,4.19401906386013,0.643702731323844,0.0685102872886129,4.45371646842143,741.713589624831,637.413589624831,707.713589624831,-707.713589624831
BEKOK DEEP-1RDR1,Index,741.884399999915,316.948480735865,4.19389274011854,0.643834479084293,0.0687323307304451,4.45389899283095,741.865989515529,637.565989515529,707.865989515529,-707.865989515529
BEKOK DEEP-1RDR1,Index,742.036799999915,316.693769321337,4.19376571004504,0.643966367827141,0.0689547225608867,4.45408210831382,742.018389405518,637.718389405518,708.018389405518,-708.018389405518
BEKOK DEEP-1RDR1,Index,742.189199999915,316.439027170958,4.19363797363962,0.644098397552384,0.0691774594199369,4.45426581579221,742.170789294795,637.870789294795,708.170789294795,-708.170789294795
BEKOK DEEP-1RDR1,Index,742.341599999914,316.184288435673,4.19350953090229,0.644230568260019,0.0694005379855498,4.45445011617943,742.323189183355,638.023189183355,708.323189183355,-708.323189183355
BEKOK DEEP-1RDR1,Index,742.493999999914,315.929546285294,4.19338038183305,0.644362879950043,0.0696239549731917,4.45463501037999,742.475589071197,638.175589071197,708.475589071197,-708.475589071197
BEKOK DEEP-1RDR1,Index,742.646399999914,315.674783644347,4.1932505264319,0.644495332622454,0.069847707135402,4.45482049928973,742.627988958316,638.327988958316,708.627988958316,-708.627988958316
BEKOK DEEP-1RDR1,Index,742.798799999914,315.420013427734,4.19311999095003,0.644627799995464,0.0698176198645574,4.455006475409,742.78038884484,638.48038884484,708.78038884484,-708.78038884484
BEKOK DEEP-1RDR1,Index,742.951199999914,315.124246491582,4.19298914286565,0.644758514286187,0.0692522756635311,4.45519142796234,742.93278873261,638.63278873261,708.93278873261,-708.93278873261
BEKOK DEEP-1RDR1,Index,743.103599999914,314.826426338107,4.1928581004897,0.64488690635287,0.0686934527346225,4.45537488538814,743.085188622186,638.785188622186,709.085188622186,-709.085188622186
BEKOK DEEP-1RDR1,Index,743.255999999914,314.526543467503,4.19272686382222,0.645012976195482,0.0681413115197396,4.45555686524446,743.237588513534,638.937588513534,709.237588513534,-709.237588513534
BEKOK DEEP-1RDR1,Index,743.408399999914,314.22459787977,4.19259543286324,0.645136723813993,0.0675960157528299,4.45573738552052,743.389988406618,639.089988406618,709.389988406618,-709.389988406618
BEKOK DEEP-1RDR1,Index,743.560799999914,313.92056225415,4.19246380761278,0.645258149208376,0.0670577324302255,4.45591646464537,743.542388301402,639.242388301402,709.542388301402,-709.542388301402
BEKOK DEEP-1RDR1,Index,743.713199999914,313.614399024604,4.19233198807087,0.645377252378601,0.0665266317703735,4.45609412149659,743.694788197851,639.394788197851,709.694788197851,-709.694788197851
BEKOK DEEP-1RDR1,Index,743.865599999914,313.306118436416,4.19219997423755,0.645494033324641,0.0660028871621407,4.45627037540874,743.847188095928,639.547188095928,709.847188095928,-709.847188095928
BEKOK DEEP-1RDR1,Index,744.017999999914,312.995676093355,4.19206776611285,0.645608492046468,0.0654866751008626,4.45644524618171,743.999587995599,639.699587995599,709.999587995599,-709.999587995599
BEKOK DEEP-1RDR1,Index,744.170399999914,312.683058335044,4.1919353636968,0.645720628544055,0.064978175111293,4.45661875408893,744.151987896828,639.851987896828,710.151987896828,-710.151987896828
BEKOK DEEP-1RDR1,Index,744.322799999914,312.368251501103,4.19180276698943,0.645830442817377,0.0644775696566025,4.45679091988527,744.304387799579,640.004387799579,710.304387799579,-710.304387799579
BEKOK DEEP-1RDR1,Index,744.475199999914,312.051255591534,4.19166997599076,0.645937934866408,0.0639850440325742,4.45696176481476,744.456787703816,640.156787703816,710.456787703816,-710.456787703816
BEKOK DEEP-1RDR1,Index,744.627599999914,311.732050115768,4.19153699070084,0.646043104691122,0.0635007862461493,4.45713131061791,744.609187609504,640.309187609504,710.609187609504,-710.609187609504
BEKOK DEEP-1RDR1,Index,744.779999999914,311.41059409267,4.1914038111197,0.646145952291495,0.0630249868774924,4.4572995795388,744.761587516608,640.461587516608,710.761587516608,-710.761587516608
BEKOK DEEP-1RDR1,Index,744.932399999914,311.086867031674,4.19127043724735,0.646246477667502,0.0625578389247686,4.45746659433169,744.913987425091,640.613987425091,710.913987425091,-710.913987425091
BEKOK DEEP-1RDR1,Index,745.084799999913,310.760858687494,4.19113686908384,0.646344680819122,0.0620995376308612,4.45763237826726,745.066387334917,640.766387334917,711.066387334917,-711.066387334917
BEKOK DEEP-1RDR1,Index,745.237199999913,310.432572475227,4.1910031066292,0.646440561746329,0.061650280291305,4.45779695513828,745.218787246052,640.918787246052,711.218787246052,-711.218787246052
BEKOK DEEP-1RDR1,Index,745.389599999913,310.101984489209,4.19086914988345,0.646534120449103,0.061210266042768,4.45796034926484,745.37118715846,641.07118715846,711.37118715846,-711.37118715846
BEKOK DEEP-1RDR1,Index,745.541999999913,309.769046918117,4.19073499884663,0.646625356927421,0.0607796956314908,4.45812258549894,745.523587072105,641.223587072105,711.523587072105,-711.523587072105
BEKOK DEEP-1RDR1,Index,745.694399999913,309.433752931761,4.19060065351878,0.646714271181261,0.0603587711611755,4.45828368922842,745.675986986951,641.375986986951,711.675986986951,-711.675986986951
BEKOK DEEP-1RDR1,Index,745.846799999913,309.096085454668,4.19046611389991,0.646800863210604,0.059947695819922,4.45844368638024,745.828386902963,641.528386902963,711.828386902963,-711.828386902963
BEKOK DEEP-1RDR1,Index,745.999199999913,308.756047901934,4.19033137999007,0.646885133015428,0.0595466735859266,4.45860260342296,745.980786820105,641.680786820105,711.980786820105,-711.980786820105
BEKOK DEEP-1RDR1,Index,746.151599999913,308.413578801855,4.19019645178928,0.646967080595714,0.0591559089117913,4.45876046736844,746.133186738342,641.833186738342,712.133186738342,-712.133186738342
BEKOK DEEP-1RDR1,Index,746.303999999913,308.068681569526,4.19006132929758,0.647046705951443,0.0587756063874433,4.45891730577266,746.285586657637,641.985586657637,712.285586657637,-712.285586657637
BEKOK DEEP-1RDR1,Index,746.456399999913,307.721352789852,4.18992601251499,0.647124009082597,0.0584059703818319,4.45907314673562,746.437986577956,642.137986577956,712.437986577956,-712.437986577956
BEKOK DEEP-1RDR1,Index,746.608799999913,307.371530991132,4.18979050144155,0.647198989989156,0.0580472046637515,4.45922801890023,746.590386499262,642.290386499262,712.590386499262,-712.590386499262
BEKOK DEEP-1RDR1,Index,746.761199999913,307.019223003553,4.1896547960773,0.647271648671105,0.0576995120023362,4.45938195145024,746.74278642152,642.44278642152,712.74278642152,-712.74278642152
BEKOK DEEP-1RDR1,Index,746.913599999913,306.664418581833,4.18951889642226,0.647341985128425,0.0573630937479864,4.45953497410695,746.895186344695,642.595186344695,712.895186344695,-712.895186344695
BEKOK DEEP-1RDR1,Index,747.065999999913,306.307090405215,4.18938280247646,0.6474099993611,0.0570381493947084,4.45968711712496,747.04758626875,642.74758626875,713.04758626875,-713.04758626875
BEKOK DEEP-1RDR1,Index,747.218399999913,305.947214568036,4.18924651423994,0.647475691369115,0.056724876125084,4.45983841128655,747.19998619365,642.89998619365,713.19998619365,-713.19998619365
BEKOK DEEP-1RDR1,Index,747.370799999913,305.584753504257,4.18911003171273,0.647539061152453,0.0564234683393305,4.45998888789495,747.35238611936,643.05238611936,713.35238611936,-713.35238611936
BEKOK DEEP-1RDR1,Index,747.523199999913,305.219707213876,4.18897335489485,0.647600108711101,0.0561341171701578,4.46013857876628,747.504786045843,643.204786045843,713.504786045843,-713.504786045843
BEKOK DEEP-1RDR1,Index,747.675599999912,304.852048376138,4.18883648378635,0.647658834045043,0.0558570099853799,4.46028751622023,747.657185973065,643.357185973065,713.657185973065,-713.657185973065
BEKOK DEEP-1RDR1,Index,747.827999999912,304.481770160853,4.18869941838725,0.647715237154267,0.0555923298804872,4.46043573306934,747.809585900989,643.509585900989,713.809585900989,-713.809585900989
BEKOK DEEP-1RDR1,Index,747.980399999912,304.108852077454,4.18856215869759,0.647769318038759,0.0553402551636261,4.46058326260697,747.96198582958,643.66198582958,713.96198582958,-713.96198582958
BEKOK DEEP-1RDR1,Index,748.132799999912,303.733259974995,4.1884247047174,0.647821076698506,0.0551009588356667,4.46073013859388,748.114385758802,643.814385758802,714.114385758802,-714.114385758802
BEKOK DEEP-1RDR1,Index,748.285199999912,303.354956287436,4.18828705644671,0.647870513133496,0.0548746080682558,4.4608763952434,748.26678568862,643.96678568862,714.26678568862,-714.26678568862
BEKOK DEEP-1RDR1,Index,748.437599999912,302.97395126006,4.18814921388554,0.647917627343718,0.0546613636829506,4.46102206720526,748.419185618998,644.119185618998,714.419185618998,-714.419185618998
