wellName,datasetName,DEPTH,GR,NPHI,RHOB,RT
BEKOK DEEP-1RDR1 ST1,EDIT,1131.7224,103.5599976,0.34040001,2.288300037,1.620000005
BEKOK DEEP-1RDR1 ST1,EDIT,1131.8748,103.4300003,0.326999992,2.27489996,1.620000005
BEKOK DEEP-1RDR1 ST1,EDIT,1132.0272,105.7099991,0.325399995,2.312999964,1.610000014
BEKOK DEEP-1RDR1 ST1,EDIT,1132.1796,110.5100021,0.318199992,2.319900036,1.620000005
BEKOK DEEP-1RDR1 ST1,EDIT,1132.332,103.6999969,0.312299997,2.324199915,1.629999995
BEKOK DEEP-1RDR1 ST1,EDIT,1132.4844,112.5599976,0.328700006,2.332400084,1.639999986
BEKOK DEEP-1RDR1 ST1,EDIT,1132.6368,101.1600037,0.319900006,2.33130002,1.649999976
BEKOK DEEP-1RDR1 ST1,EDIT,1132.7892,100.9100037,0.317200005,2.34829998,1.669999957
BEKOK DEEP-1RDR1 ST1,EDIT,1132.9416,104.7200012,0.316700011,2.337599993,1.679999948
BEKOK DEEP-1RDR1 ST1,EDIT,1133.094,111.8199997,0.302700013,2.38470006,1.690000057
BEKOK DEEP-1RDR1 ST1,EDIT,1133.2464,101.5999985,0.31310001,2.385699987,1.679999948
BEKOK DEEP-1RDR1 ST1,EDIT,1133.3988,93.86000061,0.299499989,2.342299938,1.639999986
BEKOK DEEP-1RDR1 ST1,EDIT,1133.5512,96.65000153,0.322299987,2.328700066,1.620000005
BEKOK DEEP-1RDR1 ST1,EDIT,1133.7036,101.6800003,0.311800003,2.319299936,1.610000014
BEKOK DEEP-1RDR1 ST1,EDIT,1133.856,103.4000015,0.308600008,2.327100039,1.600000024
BEKOK DEEP-1RDR1 ST1,EDIT,1134.0084,102.8300018,0.323900014,2.317199945,1.590000033
BEKOK DEEP-1RDR1 ST1,EDIT,1134.1608,105.2900009,0.313600004,2.329099894,1.610000014
BEKOK DEEP-1RDR1 ST1,EDIT,1134.3132,108.8899994,0.31189999,2.322000027,1.620000005
BEKOK DEEP-1RDR1 ST1,EDIT,1134.4656,96.80999756,0.314500004,2.302200079,1.620000005
BEKOK DEEP-1RDR1 ST1,EDIT,1134.618,98.02999878,0.319200009,2.300699949,1.610000014
BEKOK DEEP-1RDR1 ST1,EDIT,1134.7704,100.3700027,0.331800014,2.305399895,1.620000005
BEKOK DEEP-1RDR1 ST1,EDIT,1134.9228,105.4100037,0.332700014,2.307399988,1.610000014
BEKOK DEEP-1RDR1 ST1,EDIT,1135.0752,99.66999817,0.33860001,2.300899982,1.580000043
BEKOK DEEP-1RDR1 ST1,EDIT,1135.2276,107.1500015,0.325199991,2.298099995,1.580000043
BEKOK DEEP-1RDR1 ST1,EDIT,1135.38,104.0800018,0.312999994,2.305900097,1.580000043
BEKOK DEEP-1RDR1 ST1,EDIT,1135.5324,107.8399963,0.326900005,2.31159997,1.559999943
BEKOK DEEP-1RDR1 ST1,EDIT,1135.6848,108.6399994,0.335000008,2.32220006,1.539999962
BEKOK DEEP-1RDR1 ST1,EDIT,1135.8372,115.3700027,0.310499996,2.33310008,1.539999962
BEKOK DEEP-1RDR1 ST1,EDIT,1135.9896,101.8399963,0.314200014,2.345999956,1.539999962
BEKOK DEEP-1RDR1 ST1,EDIT,1136.142,109.0299988,0.318399996,2.331700087,1.529999971
BEKOK DEEP-1RDR1 ST1,EDIT,1136.2944,107.9599991,0.327800006,2.331799984,1.519999981
BEKOK DEEP-1RDR1 ST1,EDIT,1136.4468,98.58999634,0.32159999,2.31520009,1.529999971
BEKOK DEEP-1RDR1 ST1,EDIT,1136.5992,102.2200012,0.357199997,2.314399958,1.519999981
BEKOK DEEP-1RDR1 ST1,EDIT,1136.7516,105.8700027,0.339700013,2.313600063,1.50999999
BEKOK DEEP-1RDR1 ST1,EDIT,1136.904,110.8099976,0.316700011,2.317899942,1.50999999
BEKOK DEEP-1RDR1 ST1,EDIT,1137.0564,109.7200012,0.315100014,2.316400051,1.519999981
BEKOK DEEP-1RDR1 ST1,EDIT,1137.2088,97.33000183,0.33860001,2.316699982,1.549999952
BEKOK DEEP-1RDR1 ST1,EDIT,1137.3612,98.06999969,0.326599985,2.320499897,1.620000005
BEKOK DEEP-1RDR1 ST1,EDIT,1137.5136,102.8199997,0.318500012,2.335700035,1.690000057
BEKOK DEEP-1RDR1 ST1,EDIT,1137.666,101.9199982,0.321399987,2.344599962,1.620000005
BEKOK DEEP-1RDR1 ST1,EDIT,1137.8184,100.3600006,0.331900001,2.328700066,1.529999971
BEKOK DEEP-1RDR1 ST1,EDIT,1137.9708,97.47000122,0.329699993,2.315299988,1.50999999
BEKOK DEEP-1RDR1 ST1,EDIT,1138.1232,104.8600006,0.339300007,2.309000015,1.519999981
BEKOK DEEP-1RDR1 ST1,EDIT,1138.2756,97.26999664,0.334600002,2.311199903,1.539999962
BEKOK DEEP-1RDR1 ST1,EDIT,1138.428,94.55999756,0.333400011,2.293499947,1.549999952
BEKOK DEEP-1RDR1 ST1,EDIT,1138.5804,104.3300018,0.345999986,2.290100098,1.549999952
BEKOK DEEP-1RDR1 ST1,EDIT,1138.7328,101.3700027,0.342299998,2.274100065,1.559999943
BEKOK DEEP-1RDR1 ST1,EDIT,1138.8852,100.2399979,0.329100013,2.266900063,1.549999952
BEKOK DEEP-1RDR1 ST1,EDIT,1139.0376,106.0699997,0.328399986,2.274399996,1.549999952
BEKOK DEEP-1RDR1 ST1,EDIT,1139.19,111.0400009,0.327499986,2.291199923,1.539999962
BEKOK DEEP-1RDR1 ST1,EDIT,1139.3424,105.0199966,0.337300003,2.27699995,1.539999962
BEKOK DEEP-1RDR1 ST1,EDIT,1139.4948,105,0.321200013,2.285399914,1.529999971
BEKOK DEEP-1RDR1 ST1,EDIT,1139.6472,114.6200027,0.321999997,2.308000088,1.519999981
BEKOK DEEP-1RDR1 ST1,EDIT,1139.7996,112.4899979,0.308800012,2.329099894,1.529999971
BEKOK DEEP-1RDR1 ST1,EDIT,1139.952,106.2799988,0.326999992,2.343100071,1.529999971
BEKOK DEEP-1RDR1 ST1,EDIT,1140.1044,96.98999786,0.340600014,2.334399939,1.529999971
BEKOK DEEP-1RDR1 ST1,EDIT,1140.2568,107.9599991,0.326200008,2.334800005,1.519999981
BEKOK DEEP-1RDR1 ST1,EDIT,1140.4092,98.65000153,0.319000006,2.353399992,1.50999999
BEKOK DEEP-1RDR1 ST1,EDIT,1140.5616,98.01999664,0.31310001,2.362999916,1.529999971
BEKOK DEEP-1RDR1 ST1,EDIT,1140.714,111.6600037,0.320600003,2.359899998,1.549999952
BEKOK DEEP-1RDR1 ST1,EDIT,1140.8664,119.7300034,0.33829999,2.35649991,1.549999952
BEKOK DEEP-1RDR1 ST1,EDIT,1141.0188,113.4100037,0.332700014,2.327199936,1.559999943
BEKOK DEEP-1RDR1 ST1,EDIT,1141.1712,98.08999634,0.334800005,2.326999903,1.559999943
BEKOK DEEP-1RDR1 ST1,EDIT,1141.3236,102.5199966,0.324400008,2.333800077,1.590000033
BEKOK DEEP-1RDR1 ST1,EDIT,1141.476,104.6500015,0.305400014,2.365700006,1.620000005
BEKOK DEEP-1RDR1 ST1,EDIT,1141.6284,90.33000183,0.314599991,2.361599922,1.600000024
BEKOK DEEP-1RDR1 ST1,EDIT,1141.7808,97.26000214,0.327600002,2.335799932,1.610000014
BEKOK DEEP-1RDR1 ST1,EDIT,1141.9332,94.62999725,0.334100008,2.311300039,1.639999986
BEKOK DEEP-1RDR1 ST1,EDIT,1142.0856,98.30999756,0.327199996,2.328099966,1.659999967
BEKOK DEEP-1RDR1 ST1,EDIT,1142.238,97.65000153,0.298500001,2.346100092,1.669999957
BEKOK DEEP-1RDR1 ST1,EDIT,1142.3904,107.3000031,0.317000002,2.34559989,1.669999957
BEKOK DEEP-1RDR1 ST1,EDIT,1142.5428,102.6999969,0.3222,2.364500046,1.669999957
BEKOK DEEP-1RDR1 ST1,EDIT,1142.6952,104.7200012,0.315400004,2.348999977,1.679999948
BEKOK DEEP-1RDR1 ST1,EDIT,1142.8476,96.66000366,0.298200011,2.341099977,1.710000038
BEKOK DEEP-1RDR1 ST1,EDIT,1143,99.52999878,0.333700001,2.359100103,1.720000029
BEKOK DEEP-1RDR1 ST1,EDIT,1143.1524,106.3099976,0.325300008,2.355600119,1.730000019
BEKOK DEEP-1RDR1 ST1,EDIT,1143.3048,111.4700012,0.310099989,2.335299969,1.75999999
BEKOK DEEP-1RDR1 ST1,EDIT,1143.4572,100.2600021,0.302300006,2.334700108,1.850000024
BEKOK DEEP-1RDR1 ST1,EDIT,1143.6096,97.63999939,0.289799988,2.341200113,2
BEKOK DEEP-1RDR1 ST1,EDIT,1143.762,101.0400009,0.268400013,2.342200041,2.180000067
BEKOK DEEP-1RDR1 ST1,EDIT,1143.9144,92.15000153,0.261099994,2.361099958,2.440000057
BEKOK DEEP-1RDR1 ST1,EDIT,1144.0668,84.38999939,0.229599997,2.404299974,2.869999886
BEKOK DEEP-1RDR1 ST1,EDIT,1144.2192,86.52999878,0.209900007,2.41960001,3.160000086
BEKOK DEEP-1RDR1 ST1,EDIT,1144.3716,80.97000122,0.194999993,2.397200108,3.150000095
BEKOK DEEP-1RDR1 ST1,EDIT,1144.524,77.87999725,0.2104,2.343300104,3.180000067
BEKOK DEEP-1RDR1 ST1,EDIT,1144.6764,77.81999969,0.226199999,2.334800005,3.319999933
BEKOK DEEP-1RDR1 ST1,EDIT,1144.8288,72.63999939,0.215700001,2.330600023,3.390000105
BEKOK DEEP-1RDR1 ST1,EDIT,1144.9812,71.05999756,0.225199997,2.261600018,3.329999924
BEKOK DEEP-1RDR1 ST1,EDIT,1145.1336,75.30999756,0.222299993,2.219399929,3.24000001
BEKOK DEEP-1RDR1 ST1,EDIT,1145.286,59.58000183,0.2333,2.18569994,3.119999886
BEKOK DEEP-1RDR1 ST1,EDIT,1145.4384,60.52999878,0.246199995,2.169800043,3.029999971
BEKOK DEEP-1RDR1 ST1,EDIT,1145.5908,67.37999725,0.248199999,2.181099892,3.019999981
BEKOK DEEP-1RDR1 ST1,EDIT,1145.7432,71.34999847,0.260199994,2.192300081,2.980000019
BEKOK DEEP-1RDR1 ST1,EDIT,1145.8956,68.11000061,0.264299989,2.177999973,2.930000067
BEKOK DEEP-1RDR1 ST1,EDIT,1146.048,67.65000153,0.266900003,2.160900116,2.890000105
BEKOK DEEP-1RDR1 ST1,EDIT,1146.2004,64.26000214,0.275099993,2.167999983,2.789999962
BEKOK DEEP-1RDR1 ST1,EDIT,1146.3528,59.18999863,0.276199996,2.147300005,2.710000038
BEKOK DEEP-1RDR1 ST1,EDIT,1146.5052,65.19999695,0.179800004,2.137300014,2.700000048
BEKOK DEEP-1RDR1 ST1,EDIT,1146.6576,63.88999939,0.210700005,2.164200068,2.779999971
BEKOK DEEP-1RDR1 ST1,EDIT,1146.81,63.77999878,0.216299996,2.207600117,2.869999886
BEKOK DEEP-1RDR1 ST1,EDIT,1146.9624,78.31999969,0.205899999,2.254600048,2.950000048
BEKOK DEEP-1RDR1 ST1,EDIT,1147.1148,74.62000275,0.203400001,2.258899927,2.980000019
BEKOK DEEP-1RDR1 ST1,EDIT,1147.2672,80.08999634,0.210500002,2.238600016,2.980000019
BEKOK DEEP-1RDR1 ST1,EDIT,1147.4196,79.34999847,0.201900005,2.27579999,3
BEKOK DEEP-1RDR1 ST1,EDIT,1147.572,78.30999756,0.197400004,2.290899992,3.019999981
BEKOK DEEP-1RDR1 ST1,EDIT,1147.7244,70.55000305,0.231299996,2.290100098,3.059999943
BEKOK DEEP-1RDR1 ST1,EDIT,1147.8768,81.08000183,0.228300005,2.282900095,3.079999924
BEKOK DEEP-1RDR1 ST1,EDIT,1148.0292,86.68000031,0.201700002,2.294800043,3.079999924
BEKOK DEEP-1RDR1 ST1,EDIT,1148.1816,88.98999786,0.222299993,2.292500019,3.069999933
BEKOK DEEP-1RDR1 ST1,EDIT,1148.334,80.48999786,0.232299998,2.301700115,3.00999999
BEKOK DEEP-1RDR1 ST1,EDIT,1148.4864,85.63999939,0.234799996,2.315599918,2.890000105
BEKOK DEEP-1RDR1 ST1,EDIT,1148.6388,82.26999664,0.228799999,2.29279995,2.660000086
BEKOK DEEP-1RDR1 ST1,EDIT,1148.7912,81.45999908,0.229200006,2.300499916,2.359999895
BEKOK DEEP-1RDR1 ST1,EDIT,1148.9436,83.38999939,0.222800002,2.384900093,2.130000114
BEKOK DEEP-1RDR1 ST1,EDIT,1149.096,92.68000031,0.207399994,2.383599997,2.019999981
BEKOK DEEP-1RDR1 ST1,EDIT,1149.2484,91.44999695,0.222599998,2.348400116,2.180000067
BEKOK DEEP-1RDR1 ST1,EDIT,1149.4008,73.06999969,0.231000006,2.282399893,2.630000114
BEKOK DEEP-1RDR1 ST1,EDIT,1149.5532,66.18000031,0.232099995,2.206899881,2.849999905
BEKOK DEEP-1RDR1 ST1,EDIT,1149.7056,62.27999878,0.203199998,2.216099977,2.859999895
BEKOK DEEP-1RDR1 ST1,EDIT,1149.858,70.51999664,0.173899993,2.264800072,2.839999914
BEKOK DEEP-1RDR1 ST1,EDIT,1150.0104,72.37999725,0.151600003,2.344099998,2.859999895
BEKOK DEEP-1RDR1 ST1,EDIT,1150.1628,82.52999878,0.168099999,2.359400034,2.880000114
BEKOK DEEP-1RDR1 ST1,EDIT,1150.3152,95.77999878,0.180899993,2.362099886,2.930000067
BEKOK DEEP-1RDR1 ST1,EDIT,1150.4676,89.05999756,0.180999994,2.350300074,2.980000019
BEKOK DEEP-1RDR1 ST1,EDIT,1150.62,80.27999878,0.187999994,2.353699923,2.920000076
BEKOK DEEP-1RDR1 ST1,EDIT,1150.7724,91.31999969,0.204099998,2.390300035,2.829999924
BEKOK DEEP-1RDR1 ST1,EDIT,1150.9248,98.05000305,0.194700003,2.406500101,2.74000001
BEKOK DEEP-1RDR1 ST1,EDIT,1151.0772,86.88999939,0.187999994,2.445499897,2.619999886
BEKOK DEEP-1RDR1 ST1,EDIT,1151.2296,96.91000366,0.182099998,2.470499992,2.529999971
BEKOK DEEP-1RDR1 ST1,EDIT,1151.382,102.2099991,0.195099995,2.475199938,2.400000095
BEKOK DEEP-1RDR1 ST1,EDIT,1151.5344,107.1900024,0.213400006,2.293600082,2.269999981
BEKOK DEEP-1RDR1 ST1,EDIT,1151.6868,96.65000153,0.228699997,2.355499983,2.25
BEKOK DEEP-1RDR1 ST1,EDIT,1151.8392,103.8300018,0.244200006,2.379899979,2.279999971
BEKOK DEEP-1RDR1 ST1,EDIT,1151.9916,112.7099991,0.264800012,2.397500038,2.380000114
BEKOK DEEP-1RDR1 ST1,EDIT,1152.144,98.16000366,0.278800011,2.394299984,2.539999962
BEKOK DEEP-1RDR1 ST1,EDIT,1152.2964,106.2300034,0.289499998,2.382800102,2.720000029
BEKOK DEEP-1RDR1 ST1,EDIT,1152.4488,110.4400024,0.283100009,2.376100063,2.930000067
BEKOK DEEP-1RDR1 ST1,EDIT,1152.6012,102.5599976,0.28580001,2.374300003,3.099999905
BEKOK DEEP-1RDR1 ST1,EDIT,1152.7536,87.41999817,0.264299989,2.360500097,3.160000086
BEKOK DEEP-1RDR1 ST1,EDIT,1152.906,86.75,0.231600001,2.377599955,3.150000095
BEKOK DEEP-1RDR1 ST1,EDIT,1153.0584,81.13999939,0.2421,2.33859992,3.099999905
BEKOK DEEP-1RDR1 ST1,EDIT,1153.2108,80.95999908,0.251300007,2.334599972,3
BEKOK DEEP-1RDR1 ST1,EDIT,1153.3632,84.83999634,0.268000007,2.362600088,2.839999914
BEKOK DEEP-1RDR1 ST1,EDIT,1153.5156,85.19999695,0.291799992,2.416199923,2.75
BEKOK DEEP-1RDR1 ST1,EDIT,1153.668,81.80000305,0.303900003,2.424000025,2.690000057
BEKOK DEEP-1RDR1 ST1,EDIT,1153.8204,90,0.313199997,2.42140007,2.569999933
BEKOK DEEP-1RDR1 ST1,EDIT,1153.9728,85.48999786,0.365700006,2.414200068,2.5
BEKOK DEEP-1RDR1 ST1,EDIT,1154.1252,81.76000214,0.353599995,2.398200035,2.470000029
BEKOK DEEP-1RDR1 ST1,EDIT,1154.2776,81.26000214,0.354799986,2.403199911,2.420000076
BEKOK DEEP-1RDR1 ST1,EDIT,1154.43,103.0400009,0.352100015,2.431200027,2.349999905
BEKOK DEEP-1RDR1 ST1,EDIT,1154.5824,102.4700012,0.345400006,2.478600025,2.269999981
BEKOK DEEP-1RDR1 ST1,EDIT,1154.7348,97.69999695,0.326900005,2.470400095,2.190000057
BEKOK DEEP-1RDR1 ST1,EDIT,1154.8872,105.2399979,0.339899987,2.442100048,2.170000076
BEKOK DEEP-1RDR1 ST1,EDIT,1155.0396,101.9599991,0.349999994,2.480099916,2.160000086
BEKOK DEEP-1RDR1 ST1,EDIT,1155.192,108.7699966,0.312700003,2.425499916,2.099999905
BEKOK DEEP-1RDR1 ST1,EDIT,1155.3444,102.1299973,0.312299997,2.443900108,2.049999952
BEKOK DEEP-1RDR1 ST1,EDIT,1155.4968,109.2699966,0.333299994,2.403100014,1.960000038
BEKOK DEEP-1RDR1 ST1,EDIT,1155.6492,108.7699966,0.307300001,2.398799896,1.889999986
BEKOK DEEP-1RDR1 ST1,EDIT,1155.8016,98.73999786,0.313300014,2.376699924,1.940000057
BEKOK DEEP-1RDR1 ST1,EDIT,1155.954,105.8300018,0.309300005,2.347599983,2.029999971
BEKOK DEEP-1RDR1 ST1,EDIT,1156.1064,98.29000092,0.315100014,2.422199965,2.089999914
BEKOK DEEP-1RDR1 ST1,EDIT,1156.2588,92.75,0.310400009,2.389800072,2.130000114
BEKOK DEEP-1RDR1 ST1,EDIT,1156.4112,98.23999786,0.304199994,2.383300066,2.170000076
BEKOK DEEP-1RDR1 ST1,EDIT,1156.5636,101.7099991,0.289000005,2.376699924,2.200000048
BEKOK DEEP-1RDR1 ST1,EDIT,1156.716,89.87999725,0.308499992,2.376399994,2.190000057
BEKOK DEEP-1RDR1 ST1,EDIT,1156.8684,102.8600006,0.298999995,2.362799883,2.160000086
BEKOK DEEP-1RDR1 ST1,EDIT,1157.0208,98.61000061,0.303900003,2.352799892,2.180000067
BEKOK DEEP-1RDR1 ST1,EDIT,1157.1732,103.8199997,0.290899992,2.389400005,2.200000048
BEKOK DEEP-1RDR1 ST1,EDIT,1157.3256,102.6100006,0.296000004,2.417900085,2.200000048
BEKOK DEEP-1RDR1 ST1,EDIT,1157.478,100.1800003,0.290899992,2.398200035,2.220000029
BEKOK DEEP-1RDR1 ST1,EDIT,1157.6304,101.6100006,0.294999987,2.413399935,2.25999999
BEKOK DEEP-1RDR1 ST1,EDIT,1157.7828,106.0699997,0.294699997,2.4223001,2.339999914
BEKOK DEEP-1RDR1 ST1,EDIT,1157.9352,109.0800018,0.291500002,2.429399967,2.430000067
BEKOK DEEP-1RDR1 ST1,EDIT,1158.0876,104.0999985,0.302599996,2.394099951,2.49000001
BEKOK DEEP-1RDR1 ST1,EDIT,1158.24,87.18000031,0.282099992,2.400700092,2.559999943
BEKOK DEEP-1RDR1 ST1,EDIT,1158.3924,92.30000305,0.291399986,2.392400026,2.650000095
BEKOK DEEP-1RDR1 ST1,EDIT,1158.5448,90.61000061,0.282499999,2.403100014,2.680000067
BEKOK DEEP-1RDR1 ST1,EDIT,1158.6972,89.80000305,0.300700009,2.398699999,2.710000038
BEKOK DEEP-1RDR1 ST1,EDIT,1158.8496,94.76999664,0.328299999,2.402499914,2.74000001
BEKOK DEEP-1RDR1 ST1,EDIT,1159.002,101.2699966,0.307399988,2.398400068,2.75999999
BEKOK DEEP-1RDR1 ST1,EDIT,1159.1544,92.68000031,0.307300001,2.388400078,2.769999981
BEKOK DEEP-1RDR1 ST1,EDIT,1159.3068,91.80999756,0.298400015,2.366300106,2.829999924
BEKOK DEEP-1RDR1 ST1,EDIT,1159.4592,97.77999878,0.309799999,2.364599943,2.880000114
BEKOK DEEP-1RDR1 ST1,EDIT,1159.6116,93.84999847,0.287,2.368900061,2.869999886
BEKOK DEEP-1RDR1 ST1,EDIT,1159.764,89.44000244,0.275099993,2.361500025,2.880000114
BEKOK DEEP-1RDR1 ST1,EDIT,1159.9164,94.16999817,0.299100012,2.360500097,2.890000105
BEKOK DEEP-1RDR1 ST1,EDIT,1160.0688,94.62999725,0.296299994,2.356800079,2.880000114
BEKOK DEEP-1RDR1 ST1,EDIT,1160.2212,98.41999817,0.306499988,2.361799955,2.900000095
BEKOK DEEP-1RDR1 ST1,EDIT,1160.3736,93.34999847,0.314599991,2.355799913,2.930000067
BEKOK DEEP-1RDR1 ST1,EDIT,1160.526,87.81999969,0.306600004,2.368900061,2.940000057
BEKOK DEEP-1RDR1 ST1,EDIT,1160.6784,102.5500031,0.305500001,2.361200094,2.940000057
BEKOK DEEP-1RDR1 ST1,EDIT,1160.8308,96.01000214,0.316399992,2.359499931,2.950000048
BEKOK DEEP-1RDR1 ST1,EDIT,1160.9832,102.1299973,0.303200006,2.368799925,2.970000029
BEKOK DEEP-1RDR1 ST1,EDIT,1161.1356,89.30999756,0.311100006,2.392999887,3
BEKOK DEEP-1RDR1 ST1,EDIT,1161.288,96.72000122,0.314999998,2.363899946,3.019999981
BEKOK DEEP-1RDR1 ST1,EDIT,1161.4404,92.52999878,0.304199994,2.366300106,3.049999952
BEKOK DEEP-1RDR1 ST1,EDIT,1161.5928,89.90000153,0.284999996,2.379800081,3.089999914
BEKOK DEEP-1RDR1 ST1,EDIT,1161.7452,90.48999786,0.278800011,2.358400106,3.150000095
BEKOK DEEP-1RDR1 ST1,EDIT,1161.8976,92.33999634,0.267399997,2.370699883,3.150000095
BEKOK DEEP-1RDR1 ST1,EDIT,1162.05,93.77999878,0.261700004,2.361000061,3.099999905
BEKOK DEEP-1RDR1 ST1,EDIT,1162.2024,98.51999664,0.282999992,2.366899967,3.059999943
BEKOK DEEP-1RDR1 ST1,EDIT,1162.3548,92.84999847,0.30430001,2.36590004,3.049999952
BEKOK DEEP-1RDR1 ST1,EDIT,1162.5072,93.06999969,0.292299986,2.372699976,3.019999981
BEKOK DEEP-1RDR1 ST1,EDIT,1162.6596,91.11000061,0.294499993,2.369100094,3.00999999
BEKOK DEEP-1RDR1 ST1,EDIT,1162.812,93.62999725,0.315200001,2.389600039,2.980000019
BEKOK DEEP-1RDR1 ST1,EDIT,1162.9644,90.98000336,0.32949999,2.357599974,2.920000076
BEKOK DEEP-1RDR1 ST1,EDIT,1163.1168,92.93000031,0.333400011,2.327300072,2.839999914
BEKOK DEEP-1RDR1 ST1,EDIT,1163.2692,91.37000275,0.345499992,2.317300081,2.74000001
BEKOK DEEP-1RDR1 ST1,EDIT,1163.4216,95.06999969,0.339700013,2.327100039,2.670000076
BEKOK DEEP-1RDR1 ST1,EDIT,1163.574,104.4300003,0.344199985,2.34010005,2.650000095
BEKOK DEEP-1RDR1 ST1,EDIT,1163.7264,97.69000244,0.344700009,2.332099915,2.650000095
BEKOK DEEP-1RDR1 ST1,EDIT,1163.8788,92.16000366,0.332199991,2.351300001,2.670000076
BEKOK DEEP-1RDR1 ST1,EDIT,1164.0312,100.6100006,0.326299995,2.369100094,2.660000086
BEKOK DEEP-1RDR1 ST1,EDIT,1164.1836,104.4800034,0.324000001,2.373800039,2.650000095
BEKOK DEEP-1RDR1 ST1,EDIT,1164.336,96.51000214,0.311399996,2.391000032,2.650000095
BEKOK DEEP-1RDR1 ST1,EDIT,1164.4884,99.45999908,0.309500009,2.392199993,2.640000105
BEKOK DEEP-1RDR1 ST1,EDIT,1164.6408,96.88999939,0.310900003,2.369999886,2.650000095
BEKOK DEEP-1RDR1 ST1,EDIT,1164.7932,103.7699966,0.307500005,2.376300097,2.670000076
BEKOK DEEP-1RDR1 ST1,EDIT,1164.9456,103.8899994,0.289799988,2.395499945,2.680000067
BEKOK DEEP-1RDR1 ST1,EDIT,1165.098,100.0400009,0.2861,2.404200077,2.720000029
BEKOK DEEP-1RDR1 ST1,EDIT,1165.2504,93.08999634,0.291099995,2.407599926,2.779999971
BEKOK DEEP-1RDR1 ST1,EDIT,1165.4028,97.41999817,0.280099988,2.411600113,2.849999905
BEKOK DEEP-1RDR1 ST1,EDIT,1165.5552,82.02999878,0.280099988,2.430099964,2.900000095
BEKOK DEEP-1RDR1 ST1,EDIT,1165.7076,93.76000214,0.273299992,2.444099903,2.869999886
BEKOK DEEP-1RDR1 ST1,EDIT,1165.86,91.52999878,0.286199987,2.421499968,2.819999933
BEKOK DEEP-1RDR1 ST1,EDIT,1166.0124,94.98000336,0.31220001,2.400500059,2.779999971
BEKOK DEEP-1RDR1 ST1,EDIT,1166.1648,100.1900024,0.290399998,2.378099918,2.74000001
BEKOK DEEP-1RDR1 ST1,EDIT,1166.3172,104.3199997,0.287900001,2.381500006,2.690000057
BEKOK DEEP-1RDR1 ST1,EDIT,1166.4696,102.6399994,0.307000011,2.360500097,2.630000114
BEKOK DEEP-1RDR1 ST1,EDIT,1166.622,101.2799988,0.302300006,2.348500013,2.549999952
BEKOK DEEP-1RDR1 ST1,EDIT,1166.7744,96.94000244,0.307700008,2.345799923,2.470000029
BEKOK DEEP-1RDR1 ST1,EDIT,1166.9268,89.43000031,0.308299989,2.361200094,2.420000076
BEKOK DEEP-1RDR1 ST1,EDIT,1167.0792,98.83999634,0.305999994,2.37770009,2.369999886
BEKOK DEEP-1RDR1 ST1,EDIT,1167.2316,104.5100021,0.329699993,2.370399952,2.309999943
BEKOK DEEP-1RDR1 ST1,EDIT,1167.384,106.7799988,0.308899999,2.380199909,2.25999999
BEKOK DEEP-1RDR1 ST1,EDIT,1167.5364,98.66999817,0.334100008,2.366699934,2.230000019
BEKOK DEEP-1RDR1 ST1,EDIT,1167.6888,110.8600006,0.326000005,2.369999886,2.150000095
BEKOK DEEP-1RDR1 ST1,EDIT,1167.8412,104.8600006,0.326400012,2.352099895,2.079999924
BEKOK DEEP-1RDR1 ST1,EDIT,1167.9936,108.0199966,0.338200003,2.358999968,2.049999952
BEKOK DEEP-1RDR1 ST1,EDIT,1168.146,117.7399979,0.317400008,2.376100063,2.059999943
BEKOK DEEP-1RDR1 ST1,EDIT,1168.2984,114.0500031,0.315400004,2.404299974,2.069999933
BEKOK DEEP-1RDR1 ST1,EDIT,1168.4508,106.9199982,0.293099999,2.386600018,2.069999933
BEKOK DEEP-1RDR1 ST1,EDIT,1168.6032,104.5899963,0.297899991,2.380500078,2.059999943
BEKOK DEEP-1RDR1 ST1,EDIT,1168.7556,108.6500015,0.315299988,2.379600048,2.079999924
BEKOK DEEP-1RDR1 ST1,EDIT,1168.908,111.6200027,0.320300013,2.371799946,2.069999933
BEKOK DEEP-1RDR1 ST1,EDIT,1169.0604,108.1900024,0.326400012,2.356100082,2.049999952
BEKOK DEEP-1RDR1 ST1,EDIT,1169.2128,109.4100037,0.303000003,2.371099949,2.039999962
BEKOK DEEP-1RDR1 ST1,EDIT,1169.3652,100.1900024,0.307500005,2.38499999,2.029999971
BEKOK DEEP-1RDR1 ST1,EDIT,1169.5176,103.0899963,0.315100014,2.379199982,2.019999981
BEKOK DEEP-1RDR1 ST1,EDIT,1169.67,106.8000031,0.310200006,2.380800009,2
BEKOK DEEP-1RDR1 ST1,EDIT,1169.8224,106.6900024,0.323500007,2.379100084,1.99000001
BEKOK DEEP-1RDR1 ST1,EDIT,1169.9748,105.0199966,0.315899998,2.390599966,2.00999999
BEKOK DEEP-1RDR1 ST1,EDIT,1170.1272,104.5199966,0.300799996,2.391799927,2.039999962
BEKOK DEEP-1RDR1 ST1,EDIT,1170.2796,101.5,0.2958,2.386600018,2.069999933
BEKOK DEEP-1RDR1 ST1,EDIT,1170.432,99.02999878,0.304899991,2.398000002,2.079999924
