wellName,datasetName,DEPTH,CALI,DTCO,DTSH,GR,NPHI,RHOB,RT
BEKOK DEEP-1RDR1,EDIT,1062.273679,12.04954919,102.7670678,225.5084225,73.45835114,0.302416674,2.341594621,4.124373586
BEKOK DEEP-1RDR1,EDIT,1062.426079,12.04838533,103.2711982,228.9352238,76.7745285,0.311950575,2.327998609,4.338665464
BEKOK DEEP-1RDR1,EDIT,1062.578479,12.08925048,103.803659,230.1465132,77.5521698,0.325226042,2.322329282,4.255622965
BEKOK DEEP-1RDR1,EDIT,1062.730879,12.13043248,105.4818705,228.495202,75.69180298,0.333195749,2.312417122,3.898715068
BEKOK DEEP-1RDR1,EDIT,1062.883279,12.15520497,108.2701297,235.6448261,71.44197083,0.353104278,2.280355988,3.402410037
BEKOK DEEP-1RDR1,EDIT,1063.035679,12.17993001,111.5584235,242.7729418,67.5242157,0.362306145,2.221450592,3.027558703
BEKOK DEEP-1RDR1,EDIT,1063.188079,12.20012279,113.866591,250.0201885,62.50820923,0.377109953,2.158711842,2.748940009
BEKOK DEEP-1RDR1,EDIT,1063.340479,12.20542383,114.2714722,252.1605121,59.36384201,0.366031019,2.115712972,2.581061736
BEKOK DEEP-1RDR1,EDIT,1063.492879,12.21516061,113.9781345,252.7078559,56.3427887,0.366573016,2.095371315,2.548442474
BEKOK DEEP-1RDR1,EDIT,1063.645279,12.22723476,113.4634008,251.8435653,55.7536087,0.366158541,2.087727489,2.544129886
BEKOK DEEP-1RDR1,EDIT,1063.797679,12.24291571,112.5266213,251.3851009,56.29743195,0.378496375,2.084864113,2.526735593
BEKOK DEEP-1RDR1,EDIT,1063.950079,12.2317624,111.7357804,248.6099707,55.06270599,0.386964453,2.089049298,2.507893736
BEKOK DEEP-1RDR1,EDIT,1064.102479,12.22568767,111.888658,247.1911315,54.08896255,0.41685913,2.097040712,2.501560559
BEKOK DEEP-1RDR1,EDIT,1064.254879,12.21823506,113.2954631,248.7039079,53.17409515,0.429585395,2.111689167,2.514520207
BEKOK DEEP-1RDR1,EDIT,1064.407279,12.19307495,114.6953158,251.3267147,60.13058853,0.404493164,2.135940615,2.603179527
BEKOK DEEP-1RDR1,EDIT,1064.559679,12.1612211,115.1036907,249.8423603,69.87203217,0.373399852,2.168682038,2.798637687
BEKOK DEEP-1RDR1,EDIT,1064.712079,12.12789678,114.5048027,246.3009047,79.04124451,0.348395865,2.200860197,3.026084136
BEKOK DEEP-1RDR1,EDIT,1064.864479,12.12511338,113.315499,241.0004416,84.36328125,0.34548201,2.218082023,3.170649223
BEKOK DEEP-1RDR1,EDIT,1065.016879,12.1264402,111.9624149,237.3537863,86.7456665,0.352169256,2.221980025,3.269866232
BEKOK DEEP-1RDR1,EDIT,1065.169279,12.143041,110.8461086,231.5492439,85.69728851,0.372156578,2.21318668,3.293606118
BEKOK DEEP-1RDR1,EDIT,1065.321679,12.16255159,110.5930839,236.6295337,82.10798645,0.386220393,2.187977879,3.134860708
BEKOK DEEP-1RDR1,EDIT,1065.474079,12.1853411,111.1447534,243.0158689,77.23525238,0.378476932,2.151310224,2.886986285
BEKOK DEEP-1RDR1,EDIT,1065.626479,12.19647831,111.611504,244.9860682,73.82781982,0.357524243,2.120387958,2.739088622
BEKOK DEEP-1RDR1,EDIT,1065.778879,12.19883448,111.3937771,245.8872838,71.01421356,0.363607813,2.111663707,2.679700208
BEKOK DEEP-1RDR1,EDIT,1065.931279,12.19432512,110.72085,243.9715931,70.43512726,0.397916459,2.116722655,2.668715039
BEKOK DEEP-1RDR1,EDIT,1066.083679,12.17518548,110.4464252,239.9564773,70.30806732,0.434365995,2.121134268,2.678552097
BEKOK DEEP-1RDR1,EDIT,1066.236079,12.16367652,110.6168824,237.8403071,70.65808868,0.411829146,2.124499841,2.682525517
BEKOK DEEP-1RDR1,EDIT,1066.388479,12.18176007,111.0711924,241.3926182,68.89678955,0.401603125,2.125985606,2.672803995
BEKOK DEEP-1RDR1,EDIT,1066.540879,12.19969938,111.2567411,241.3759412,68.16940308,0.393094211,2.119333335,2.659135538
BEKOK DEEP-1RDR1,EDIT,1066.693279,12.20726859,111.1880015,241.5176352,67.42192841,0.40734385,2.111690226,2.643529554
BEKOK DEEP-1RDR1,EDIT,1066.845679,12.19363011,111.2036546,239.4664909,66.74662018,0.395403026,2.110872608,2.629368348
BEKOK DEEP-1RDR1,EDIT,1066.998079,12.19006456,111.293105,236.3937101,64.97794342,0.381559793,2.119753419,2.664568013
BEKOK DEEP-1RDR1,EDIT,1067.150479,12.20182402,111.8576275,237.3895637,61.83169174,0.358196256,2.127869537,2.718422083
BEKOK DEEP-1RDR1,EDIT,1067.302879,12.2064857,112.2993116,237.586287,62.35719299,0.350937747,2.133577938,2.755745116
BEKOK DEEP-1RDR1,EDIT,1067.455279,12.21520084,112.213071,241.3212344,66.72927094,0.363026507,2.143919137,2.834695446
BEKOK DEEP-1RDR1,EDIT,1067.607679,12.20779098,111.9556687,238.9852998,73.16004181,0.377508021,2.162105747,2.935769687
BEKOK DEEP-1RDR1,EDIT,1067.760079,12.19744054,111.3855288,234.267037,74.38339233,0.391265073,2.177519239,2.979727051
BEKOK DEEP-1RDR1,EDIT,1067.912479,12.18814351,111.0819101,233.822836,73.07795715,0.404884185,2.177251096,2.928270988
BEKOK DEEP-1RDR1,EDIT,1068.064879,12.17982104,111.340952,232.9586209,72.01042938,0.395479478,2.158215446,2.783064844
BEKOK DEEP-1RDR1,EDIT,1068.217279,12.18086805,111.8512683,238.765306,74.05453491,0.384027263,2.133712541,2.672958452
BEKOK DEEP-1RDR1,EDIT,1068.369679,12.17972688,112.5217009,242.3064988,73.41407013,0.364218161,2.122281636,2.656903563
BEKOK DEEP-1RDR1,EDIT,1068.522079,12.17370426,113.0101636,243.5229209,71.58261108,0.373215772,2.127821954,2.698391001
BEKOK DEEP-1RDR1,EDIT,1068.674479,12.16563461,113.100539,241.6788965,71.91751862,0.382814309,2.145237872,2.795601185
BEKOK DEEP-1RDR1,EDIT,1068.826879,12.14811906,112.8671755,237.4449248,75.55522919,0.390246825,2.167211523,2.919813662
BEKOK DEEP-1RDR1,EDIT,1068.979279,12.14971102,112.9170677,234.6620284,77.62386322,0.391836257,2.182781572,3.022364514
BEKOK DEEP-1RDR1,EDIT,1069.131679,12.14536747,113.4164916,235.9848689,76.78005219,0.392133476,2.183616468,3.033407441
BEKOK DEEP-1RDR1,EDIT,1069.284079,12.14676452,114.0822132,240.6083922,77.60831451,0.395518736,2.176216125,3.012904528
BEKOK DEEP-1RDR1,EDIT,1069.436479,12.13979776,114.4685569,241.6104809,78.00540161,0.387956874,2.177995026,3.053934526
BEKOK DEEP-1RDR1,EDIT,1069.588879,12.14258849,114.3418638,240.169578,81.03865814,0.399568772,2.192046785,3.120068627
BEKOK DEEP-1RDR1,EDIT,1069.741279,12.15375656,113.8724252,236.343603,82.01050568,0.412557034,2.198786482,3.168152039
BEKOK DEEP-1RDR1,EDIT,1069.893679,12.15930471,113.691481,234.4596534,87.79496765,0.430659874,2.190586956,3.183190595
BEKOK DEEP-1RDR1,EDIT,1070.046079,12.16724742,113.8848102,233.3524558,89.45072937,0.428076455,2.18002747,3.151344064
BEKOK DEEP-1RDR1,EDIT,1070.198479,12.16731516,114.2283555,237.6822244,87.45821381,0.424488538,2.181366754,3.13040914
BEKOK DEEP-1RDR1,EDIT,1070.350879,12.17180148,114.5262579,237.1373496,80.1601181,0.419089711,2.188532676,3.119777429
BEKOK DEEP-1RDR1,EDIT,1070.503279,12.17200662,114.5647916,235.8267612,77.01651001,0.416802339,2.191603085,3.117491011
BEKOK DEEP-1RDR1,EDIT,1070.655679,12.17012909,114.3314401,237.6135729,77.14521027,0.40731766,2.191332719,3.126368394
BEKOK DEEP-1RDR1,EDIT,1070.808079,12.17570118,113.467572,236.1551441,80.47975159,0.3975484,2.192033726,3.136606866
BEKOK DEEP-1RDR1,EDIT,1070.960479,12.18345063,112.2901527,240.2732885,80.77883911,0.392451936,2.192138294,3.145293438
BEKOK DEEP-1RDR1,EDIT,1071.112879,12.19647811,112.3090424,242.4375468,81.38117981,0.402467325,2.190913381,3.115262082
BEKOK DEEP-1RDR1,EDIT,1071.265279,12.21189057,113.4986449,245.5690284,82.34964752,0.403254121,2.194743736,3.002014263
BEKOK DEEP-1RDR1,EDIT,1071.417679,12.2291604,114.175958,249.0280481,85.96386719,0.408130063,2.210465673,2.922888828
BEKOK DEEP-1RDR1,EDIT,1071.570079,12.25088927,114.5952727,247.5951924,84.33229828,0.415076317,2.222552301,2.840551984
BEKOK DEEP-1RDR1,EDIT,1071.722479,12.25888382,114.876234,244.3557142,79.58959961,0.411292733,2.215925855,2.708767372
BEKOK DEEP-1RDR1,EDIT,1071.874879,12.27228239,115.6324521,242.7243548,71.76706696,0.403166413,2.18382314,2.566955758
BEKOK DEEP-1RDR1,EDIT,1072.027279,12.28295031,117.0355579,243.6786959,67.30930328,0.395682034,2.143993298,2.405072696
BEKOK DEEP-1RDR1,EDIT,1072.179679,12.29404767,118.3381559,248.057351,62.98320389,0.397986457,2.111060853,2.328146861
BEKOK DEEP-1RDR1,EDIT,1072.332079,12.30717508,121.9663119,265.6482456,63.98332596,0.406911634,2.102581226,2.252804599
BEKOK DEEP-1RDR1,EDIT,1072.484479,12.30480054,130.2826475,296.90833,73.1757431,0.433860601,2.135728696,1.923397336
BEKOK DEEP-1RDR1,EDIT,1072.636879,12.27567464,136.2567305,334.3354303,90.61907959,0.458120023,2.200467451,1.567489917
BEKOK DEEP-1RDR1,EDIT,1072.789279,12.22533207,139.2605921,355.1590509,108.1902008,0.484586682,2.266911645,1.306686133
BEKOK DEEP-1RDR1,EDIT,1072.941679,12.20281749,138.702565,364.6301028,117.5397873,0.506867849,2.302673441,1.26444601
BEKOK DEEP-1RDR1,EDIT,1073.094079,12.18736854,135.3082797,350.3505467,118.6597137,0.518186379,2.310280532,1.358737427
BEKOK DEEP-1RDR1,EDIT,1073.246479,12.18036183,129.8039975,319.360641,117.93396,0.52277354,2.302934994,1.50732629
BEKOK DEEP-1RDR1,EDIT,1073.398879,12.17155776,123.0042598,284.2821487,113.6196136,0.484482307,2.290545026,1.844344774
BEKOK DEEP-1RDR1,EDIT,1073.551279,12.158499,117.5619619,261.2977181,104.6370163,0.419258634,2.275560067,2.345273233
BEKOK DEEP-1RDR1,EDIT,1073.703679,12.13140715,114.9791238,251.6885212,92.16590118,0.372545551,2.264741378,2.714013684
BEKOK DEEP-1RDR1,EDIT,1073.856079,12.11035334,114.0376434,245.6228803,87.76213837,0.356394996,2.265332532,2.800305585
BEKOK DEEP-1RDR1,EDIT,1074.008479,12.1161953,113.7770802,244.566492,87.01328278,0.360263871,2.269759152,2.902823533
BEKOK DEEP-1RDR1,EDIT,1074.160879,12.11737233,113.0912165,242.4215555,84.90205383,0.372961464,2.268687849,3.040003656
BEKOK DEEP-1RDR1,EDIT,1074.313279,12.11772189,112.6327146,237.6905954,77.00447845,0.366584286,2.258017144,3.132794703
BEKOK DEEP-1RDR1,EDIT,1074.465679,12.11617677,112.3630923,235.9915669,73.71105957,0.369748533,2.248317548,3.136698222
BEKOK DEEP-1RDR1,EDIT,1074.618079,12.12088865,111.3477137,237.6921052,72.5007019,0.370992573,2.245712702,3.096602044
BEKOK DEEP-1RDR1,EDIT,1074.770479,12.11424369,111.3959022,238.7306005,75.83882904,0.391332863,2.252624628,3.068956437
BEKOK DEEP-1RDR1,EDIT,1074.922879,12.10348789,112.3414009,239.7725096,79.37632751,0.388537246,2.267304551,3.063476006
BEKOK DEEP-1RDR1,EDIT,1075.075279,12.09270263,113.9362291,242.7715381,84.6001358,0.378294642,2.285905828,3.026685493
BEKOK DEEP-1RDR1,EDIT,1075.227679,12.09752514,114.1362442,245.9554178,88.13302612,0.369507913,2.29960613,2.994271558
BEKOK DEEP-1RDR1,EDIT,1075.380079,12.11019383,114.3723153,246.2017975,86.80436707,0.376110995,2.309181987,3.00078728
BEKOK DEEP-1RDR1,EDIT,1075.532479,12.12440805,115.4975343,248.0709823,87.83791351,0.393554007,2.318785152,2.974661062
BEKOK DEEP-1RDR1,EDIT,1075.684879,12.1500856,116.6532491,252.6757473,91.39833832,0.375568554,2.33239874,2.891393252
BEKOK DEEP-1RDR1,EDIT,1075.837279,12.15469209,117.3330591,254.3515017,97.32865143,0.357256681,2.342228652,2.781202498
BEKOK DEEP-1RDR1,EDIT,1075.989679,12.15664223,117.0269096,250.3741608,97.25551605,0.346604664,2.343376088,2.731744239
BEKOK DEEP-1RDR1,EDIT,1076.142079,12.15415926,116.075233,247.3714302,96.77875519,0.381308333,2.337188874,2.864753285
BEKOK DEEP-1RDR1,EDIT,1076.294479,12.1472671,115.9225593,250.2740609,96.36621094,0.402063944,2.33856301,3.023861936
BEKOK DEEP-1RDR1,EDIT,1076.446879,12.14322961,116.9894223,256.6253658,97.89341736,0.396672202,2.354123009,3.028533954
BEKOK DEEP-1RDR1,EDIT,1076.599279,12.14195929,118.5771442,256.6868165,99.3536377,0.385215392,2.376666803,2.909875057
BEKOK DEEP-1RDR1,EDIT,1076.751679,12.15098921,120.5239864,259.5921184,105.877533,0.399169571,2.3834715,2.798533806
BEKOK DEEP-1RDR1,EDIT,1076.904079,12.15532559,122.2934388,262.9962184,115.0309753,0.414423286,2.367800216,2.631868762
BEKOK DEEP-1RDR1,EDIT,1077.056479,12.15100883,123.758607,271.6913391,119.1744385,0.416194954,2.348184526,2.511857331
BEKOK DEEP-1RDR1,EDIT,1077.208879,12.15365975,124.8856856,285.3414262,123.7160721,0.406616141,2.341957544,2.373298618
BEKOK DEEP-1RDR1,EDIT,1077.361279,12.16117085,125.0355995,293.636659,122.7401886,0.421620484,2.350908814,2.221030301
BEKOK DEEP-1RDR1,EDIT,1077.513679,12.16606275,124.3059815,288.8406628,121.922699,0.443048492,2.357902976,2.110162913
BEKOK DEEP-1RDR1,EDIT,1077.666079,12.16577011,122.8795574,278.3479393,115.9486313,0.434438161,2.358997372,2.111516004
BEKOK DEEP-1RDR1,EDIT,1077.818479,12.16168059,121.8395128,271.4459589,110.310173,0.42705775,2.354240037,2.235555421
BEKOK DEEP-1RDR1,EDIT,1077.970879,12.16410767,121.203385,265.3714475,105.5458069,0.40212521,2.350302135,2.368568327
BEKOK DEEP-1RDR1,EDIT,1078.123279,12.16134101,119.7383338,257.5610939,103.2015076,0.396194639,2.34759673,2.538056975
BEKOK DEEP-1RDR1,EDIT,1078.275679,12.15969335,116.617232,253.5188233,104.3368378,0.396401785,2.348635828,2.717359758
BEKOK DEEP-1RDR1,EDIT,1078.428079,12.14869203,113.5062746,249.912969,103.8342133,0.393470452,2.350164302,2.941693291
BEKOK DEEP-1RDR1,EDIT,1078.580479,12.13781046,111.8567955,247.3436774,95.32839966,0.38741109,2.347404405,3.16048822
BEKOK DEEP-1RDR1,EDIT,1078.732879,12.12595756,112.2973457,245.0603392,86.5151825,0.384815885,2.329389091,3.344067556
BEKOK DEEP-1RDR1,EDIT,1078.885279,12.1243,112.4286868,240.3703295,81.22187042,0.403113843,2.305133798,3.368037494
BEKOK DEEP-1RDR1,EDIT,1079.037679,12.12874286,111.8684659,234.9899455,80.13863373,0.416429101,2.281324552,3.36187922
BEKOK DEEP-1RDR1,EDIT,1079.190079,12.1354819,110.9150267,235.4671122,78.99351501,0.409595053,2.267840872,3.354732061
BEKOK DEEP-1RDR1,EDIT,1079.342479,12.12711141,109.8619425,233.4585826,77.81148529,0.402551744,2.253998389,3.360368966
BEKOK DEEP-1RDR1,EDIT,1079.494879,12.12555598,109.6089283,233.4544817,75.6314621,0.374884792,2.242402426,3.384176169
BEKOK DEEP-1RDR1,EDIT,1079.647279,12.12038475,109.763701,235.3718523,71.42250824,0.357426381,2.235636528,3.421315554
BEKOK DEEP-1RDR1,EDIT,1079.799679,12.11764064,110.8343701,238.0428118,72.36074066,0.349199263,2.236134447,3.464859499
BEKOK DEEP-1RDR1,EDIT,1079.952079,12.11647094,111.5089749,238.9270761,80.89388275,0.366796632,2.245188506,3.492378944
BEKOK DEEP-1RDR1,EDIT,1080.104479,12.12031171,111.2125995,235.0545718,90.28028107,0.365813819,2.265793851,3.517028945
BEKOK DEEP-1RDR1,EDIT,1080.256879,12.12071611,110.9933077,229.5898661,90.64935303,0.367738712,2.291984295,3.550305065
BEKOK DEEP-1RDR1,EDIT,1080.409279,12.11066036,110.1848373,226.7982776,85.56677246,0.382979215,2.302511452,3.584854076
BEKOK DEEP-1RDR1,EDIT,1080.561679,12.10469517,109.8292569,228.8957281,81.65424347,0.405665621,2.290260561,3.605286411
BEKOK DEEP-1RDR1,EDIT,1080.714079,12.10357784,109.5985745,228.8170159,81.46159363,0.396367984,2.263810403,3.619810918
BEKOK DEEP-1RDR1,EDIT,1080.866479,12.11270685,109.5525232,225.853204,80.27466583,0.364101765,2.24419494,3.627415409
BEKOK DEEP-1RDR1,EDIT,1081.018879,12.1180101,109.9450276,225.964937,80.8032074,0.346962087,2.236520052,3.601243042
BEKOK DEEP-1RDR1,EDIT,1081.171279,12.12614751,110.6441647,227.5846236,83.38741302,0.349586499,2.237344279,3.541658592
BEKOK DEEP-1RDR1,EDIT,1081.323679,12.12706058,111.2626509,231.3109107,85.17928314,0.35416845,2.240516817,3.500469309
BEKOK DEEP-1RDR1,EDIT,1081.476079,12.13425453,111.8474756,231.5176158,84.19740295,0.35065343,2.244436994,3.486404958
BEKOK DEEP-1RDR1,EDIT,1081.628479,12.13439251,112.3172231,231.6130154,81.49298859,0.333750549,2.248465399,3.486733377
BEKOK DEEP-1RDR1,EDIT,1081.780879,12.12953384,112.6840719,229.6532112,81.02032471,0.352269616,2.253908509,3.499999876
BEKOK DEEP-1RDR1,EDIT,1081.933279,12.12967567,112.3545271,226.8755818,79.39498901,0.370753016,2.261385374,3.512844097
BEKOK DEEP-1RDR1,EDIT,1082.085679,12.13482534,111.0561129,226.3272709,77.74715424,0.391604805,2.277298793,3.530834843
BEKOK DEEP-1RDR1,EDIT,1082.238079,12.13279976,108.6184324,221.716374,77.49152374,0.401665484,2.298429185,3.666820672
BEKOK DEEP-1RDR1,EDIT,1082.390479,12.13126153,107.5694416,222.5394119,80.22171783,0.406529864,2.314696414,3.806321896
BEKOK DEEP-1RDR1,EDIT,1082.542879,12.12850794,108.051348,222.7774143,81.68935394,0.396539562,2.32185989,3.823453099
BEKOK DEEP-1RDR1,EDIT,1082.695279,12.12605588,109.2198649,221.6860017,83.50758362,0.372683261,2.310804559,3.668669054
BEKOK DEEP-1RDR1,EDIT,1082.847679,12.12093693,110.1806674,222.1473941,84.80467224,0.372067624,2.290599187,3.470730672
BEKOK DEEP-1RDR1,EDIT,1083.000079,12.11679393,111.4761167,229.2228251,88.23406982,0.387398632,2.275990092,3.447522163
BEKOK DEEP-1RDR1,EDIT,1083.152479,12.12085565,113.1264743,230.0087812,92.07772827,0.397744997,2.277462037,3.441499368
BEKOK DEEP-1RDR1,EDIT,1083.304879,12.12587262,114.6439102,233.7422466,95.48020935,0.39689919,2.288800829,3.268155126
BEKOK DEEP-1RDR1,EDIT,1083.457279,12.13499791,116.610399,242.0765579,96.75682068,0.387878909,2.292188463,3.077935436
BEKOK DEEP-1RDR1,EDIT,1083.609679,12.13183016,119.1283091,249.8783073,99.37509918,0.389898395,2.294945465,2.875649029
BEKOK DEEP-1RDR1,EDIT,1083.762079,12.13243148,121.5222754,256.9399313,104.4156952,0.381923956,2.301312547,2.729462762
BEKOK DEEP-1RDR1,EDIT,1083.914479,12.1297472,124.0695793,265.3378968,112.316803,0.39803846,2.309833697,2.647695408
BEKOK DEEP-1RDR1,EDIT,1084.066879,12.13271511,126.3878655,273.2032497,115.1919937,0.435360935,2.316734919,2.421120938
BEKOK DEEP-1RDR1,EDIT,1084.219279,12.14733457,129.2235104,284.0520341,112.5828247,0.462608254,2.323312481,2.169480808
BEKOK DEEP-1RDR1,EDIT,1084.371679,12.16413968,133.1272904,306.2975515,111.4434128,0.461871583,2.336020641,1.943380456
BEKOK DEEP-1RDR1,EDIT,1084.524079,12.17073875,136.8492387,326.0410704,111.5621719,0.450855091,2.345165282,1.740824423
BEKOK DEEP-1RDR1,EDIT,1084.676479,12.17083808,139.0302782,338.4589092,114.0606613,0.448471454,2.345416419,1.57047247
BEKOK DEEP-1RDR1,EDIT,1084.828879,12.1701002,138.8880302,346.7546321,111.0392685,0.453163966,2.342500505,1.443383158
BEKOK DEEP-1RDR1,EDIT,1084.981279,12.16917409,138.1141629,345.6712229,109.9856567,0.447744245,2.345925206,1.410799794
BEKOK DEEP-1RDR1,EDIT,1085.133679,12.16935987,137.3371146,341.634634,110.970253,0.461822017,2.351316271,1.437144732
BEKOK DEEP-1RDR1,EDIT,1085.286079,12.16640542,135.9228804,333.1270465,111.0693283,0.490789695,2.351313715,1.468646859
BEKOK DEEP-1RDR1,EDIT,1085.438479,12.16887447,134.5761598,325.0441931,108.5342941,0.473331167,2.346437552,1.494666713
BEKOK DEEP-1RDR1,EDIT,1085.590879,12.17174369,134.0509449,319.6671336,106.4576111,0.452431005,2.346836245,1.524652342
BEKOK DEEP-1RDR1,EDIT,1085.743279,12.17289828,133.8060417,321.0652555,105.3573151,0.440380086,2.35251476,1.538417599
BEKOK DEEP-1RDR1,EDIT,1085.895679,12.17059517,134.6012839,327.1491965,105.5377045,0.456041873,2.354997508,1.526652961
BEKOK DEEP-1RDR1,EDIT,1086.048079,12.17004143,135.6637784,331.0218909,105.931633,0.468160727,2.354452288,1.490728503
BEKOK DEEP-1RDR1,EDIT,1086.200479,12.16896499,136.2563878,329.7489958,107.7814178,0.471531833,2.354599349,1.457509503
BEKOK DEEP-1RDR1,EDIT,1086.352879,12.17084694,136.4062427,325.6334653,112.2312241,0.485409357,2.348901986,1.441309408
BEKOK DEEP-1RDR1,EDIT,1086.505279,12.17006773,136.02445,321.1240136,115.4323273,0.470393583,2.339648004,1.48526416
BEKOK DEEP-1RDR1,EDIT,1086.657679,12.16834241,135.5406196,321.4454832,116.7177887,0.451219433,2.328053221,1.545770764
BEKOK DEEP-1RDR1,EDIT,1086.810079,12.17004175,134.5752417,320.7301764,116.0650482,0.436315456,2.325801963,1.589964221
BEKOK DEEP-1RDR1,EDIT,1086.962479,12.17096272,131.7008081,310.8505279,115.8472061,0.426021962,2.329477984,1.66376711
BEKOK DEEP-1RDR1,EDIT,1087.114879,12.16405282,127.0620189,297.3040084,116.6067657,0.438230929,2.334252078,1.838307529
BEKOK DEEP-1RDR1,EDIT,1087.267279,12.15625039,122.3128249,279.5126146,117.6369629,0.417913268,2.340572653,2.129094995
BEKOK DEEP-1RDR1,EDIT,1087.419679,12.14295149,120.3701457,267.499965,111.7846451,0.398010143,2.345361711,2.438365982
BEKOK DEEP-1RDR1,EDIT,1087.572079,12.14263595,119.716061,259.5167305,108.3847656,0.378708597,2.347231414,2.615364343
BEKOK DEEP-1RDR1,EDIT,1087.724479,12.14459073,118.7171822,252.4666251,101.6711044,0.367395798,2.338199989,2.650451591
BEKOK DEEP-1RDR1,EDIT,1087.876879,12.13677763,117.5231646,248.350102,97.80821228,0.373251398,2.314906364,2.758622715
BEKOK DEEP-1RDR1,EDIT,1088.029279,12.12622918,116.4380489,247.8822333,90.88318634,0.370784107,2.282769084,2.933768937
BEKOK DEEP-1RDR1,EDIT,1088.181679,12.14283386,116.4740018,250.147314,89.66172028,0.397013656,2.264196046,3.019595843
BEKOK DEEP-1RDR1,EDIT,1088.334079,12.14913479,116.1545049,250.531695,88.84250641,0.407015359,2.268117248,2.963239855
BEKOK DEEP-1RDR1,EDIT,1088.486479,12.15907532,116.4864403,251.5520344,92.26535797,0.415464242,2.280930198,2.886316341
BEKOK DEEP-1RDR1,EDIT,1088.638879,12.15993364,117.0900031,252.5613081,96.48107147,0.396075896,2.289169831,2.857103237
BEKOK DEEP-1RDR1,EDIT,1088.791279,12.15912482,117.0238984,252.858352,100.7602386,0.373812729,2.295263841,2.826953439
BEKOK DEEP-1RDR1,EDIT,1088.943679,12.15461028,116.758033,254.4763874,102.022438,0.371749361,2.304755535,2.768418219
BEKOK DEEP-1RDR1,EDIT,1089.096079,12.1563646,116.8567818,256.3906354,98.42932892,0.359116623,2.307090239,2.686457949
BEKOK DEEP-1RDR1,EDIT,1089.248479,12.15125261,116.7710552,254.3177055,97.00645447,0.364534416,2.300464094,2.605214656
BEKOK DEEP-1RDR1,EDIT,1089.400879,12.15035381,118.1118846,260.5732952,97.38149261,0.376768075,2.291740642,2.609178873
BEKOK DEEP-1RDR1,EDIT,1089.553279,12.1537301,120.580778,271.8979995,97.54131317,0.401374753,2.293926494,2.594268714
BEKOK DEEP-1RDR1,EDIT,1089.705679,12.1598317,123.9314236,286.3717738,100.1665115,0.412388914,2.308828626,2.264882479
BEKOK DEEP-1RDR1,EDIT,1089.858079,12.16793642,128.0410809,303.7000072,103.1197205,0.41688621,2.329229978,1.928021606
BEKOK DEEP-1RDR1,EDIT,1090.010479,12.16743645,130.7725638,318.8997762,108.4037628,0.419297591,2.345903117,1.694380825
BEKOK DEEP-1RDR1,EDIT,1090.162879,12.16595498,131.6134805,322.8153466,109.9165497,0.44546817,2.347093189,1.590229142
BEKOK DEEP-1RDR1,EDIT,1090.315279,12.16983142,130.7046834,326.4215354,112.2593842,0.46484,2.343853389,1.593506563
BEKOK DEEP-1RDR1,EDIT,1090.467679,12.17334535,129.3769611,325.7024787,108.9787445,0.478386951,2.346261124,1.650256507
BEKOK DEEP-1RDR1,EDIT,1090.620079,12.16999503,128.7650042,318.1201242,107.2950592,0.458646785,2.358729297,1.690253531
BEKOK DEEP-1RDR1,EDIT,1090.772479,12.16687361,129.1445578,319.1133689,104.6303024,0.48413335,2.371254305,1.658248783
BEKOK DEEP-1RDR1,EDIT,1090.924879,12.16655578,130.1075048,316.50246,106.2253189,0.498863561,2.372009824,1.582233624
BEKOK DEEP-1RDR1,EDIT,1091.077279,12.17249863,130.8853583,320.8983508,108.1912766,0.482614977,2.37052351,1.548205933
BEKOK DEEP-1RDR1,EDIT,1091.229679,12.17494259,130.8617779,321.3504458,109.4342346,0.431575898,2.374565645,1.541670177
BEKOK DEEP-1RDR1,EDIT,1091.382079,12.17102242,131.0362976,322.4158773,111.3233643,0.432746014,2.384936196,1.532864836
BEKOK DEEP-1RDR1,EDIT,1091.534479,12.1703947,131.5678383,324.8236551,111.6578598,0.453313432,2.391142211,1.512984795
BEKOK DEEP-1RDR1,EDIT,1091.686879,12.17046941,132.2682504,316.4544135,112.0031128,0.471834197,2.380211435,1.486273616
BEKOK DEEP-1RDR1,EDIT,1091.839279,12.1741624,132.5927171,311.6529487,111.241333,0.480411666,2.369628903,1.461424439
BEKOK DEEP-1RDR1,EDIT,1091.991679,12.17333297,132.0922376,322.3397539,110.6673737,0.488017395,2.359804855,1.431117138
BEKOK DEEP-1RDR1,EDIT,1092.144079,12.17079896,131.3304305,339.698575,106.473053,0.486788267,2.360794671,1.466455084
BEKOK DEEP-1RDR1,EDIT,1092.296479,12.17067367,131.8281836,334.9113034,103.0691833,0.470705745,2.364607575,1.555326867
BEKOK DEEP-1RDR1,EDIT,1092.448879,12.1707375,135.7811887,298.7702844,101.8408432,0.475746637,2.356023594,1.642789807
BEKOK DEEP-1RDR1,EDIT,1092.601279,12.16947361,140.0621922,244.4421615,97.84963989,0.515287786,2.25689929,1.826590646
BEKOK DEEP-1RDR1,EDIT,1092.753679,12.16405588,142.5173666,236.1880674,83.27548981,0.62275717,2.010839348,2.566110519
BEKOK DEEP-1RDR1,EDIT,1092.906079,12.15576918,140.3351563,281.5583346,67.69847107,0.933896515,1.725822967,3.780062982
BEKOK DEEP-1RDR1,EDIT,1093.058479,12.15531941,135.1783822,402.9051541,66.0009613,1.19894944,1.609814083,3.798543605
