wellName,datasetName,MD,AZIM_TN,DX_TN,DY_TN,INCL,THL_TN,TVD,TVDBML,TVDSS,Z
,,m,dega,m,m,dega,m,m,m,m,m
BEKOK DEEP-1RDR1 ST1,Index,892.301999999859,150.001540966694,4.65796596224604,0.688332690671067,0.0822519278109901,5.10281889824772,892.282091265617,787.982091265617,858.282091265617,-858.282091265617
BEKOK DEEP-1RDR1 ST1,Index,892.454399999859,150.107217653532,4.65807924059791,0.688145787644497,0.0820798569639151,5.10303744967495,892.434491108908,788.134491108908,858.434491108908,-858.434491108908
BEKOK DEEP-1RDR1 ST1,Index,892.606799999858,150.212921661127,4.65819200948104,0.687959111026967,0.0819079609954079,5.10325554364675,892.586890952855,788.286890952855,858.586890952855,-858.586890952855
BEKOK DEEP-1RDR1 ST1,Index,892.759199999858,150.318652989479,4.65830426889544,0.68777266081848,0.0817362410088075,5.10347318062974,892.739290797455,788.439290797455,858.739290797455,-858.739290797455
BEKOK DEEP-1RDR1 ST1,Index,892.911599999858,150.424397978209,4.65841601884109,0.687586437019037,0.0815646981156097,5.10369036109349,892.891690642706,788.591690642706,858.891690642706,-858.891690642706
BEKOK DEEP-1RDR1 ST1,Index,893.063999999858,150.530170287696,4.658527259318,0.687400439628643,0.0813933334355297,5.10390708551052,893.044090488606,788.744090488606,859.044090488606,-859.044090488606
BEKOK DEEP-1RDR1 ST1,Index,893.216399999858,150.635969917939,4.65863799032617,0.687214668647298,0.0812221480965639,5.10412335435635,893.196490335154,788.896490335154,859.196490335154,-859.196490335154
BEKOK DEEP-1RDR1 ST1,Index,893.368799999858,150.74179686894,4.65874821186559,0.687029124075006,0.0810511432350531,5.10433916810953,893.348890182347,789.048890182347,859.348890182347,-859.348890182347
BEKOK DEEP-1RDR1 ST1,Index,893.521199999858,150.847651140696,4.65885792393626,0.686843805911769,0.080880319995745,5.1045545272516,893.501290030183,789.201290030183,859.501290030183,-859.501290030183
BEKOK DEEP-1RDR1 ST1,Index,893.673599999858,150.95353273321,4.65896712653818,0.68665871415759,0.080709679531858,5.10476943226721,893.65368987866,789.35368987866,859.65368987866,-859.65368987866
BEKOK DEEP-1RDR1 ST1,Index,893.825999999858,151.05944164648,4.65907581967135,0.686473848812471,0.0805392230051446,5.10498388364404,893.806089727776,789.506089727776,859.806089727776,-859.806089727776
BEKOK DEEP-1RDR1 ST1,Index,893.978399999858,151.165377880507,4.65918400333577,0.686289209876414,0.0803689515859557,5.1051978818729,893.958489577528,789.658489577528,859.958489577528,-859.958489577528
BEKOK DEEP-1RDR1 ST1,Index,894.130799999858,151.271327774912,4.65929167753144,0.686104797349422,0.080198866453305,5.10541142744772,894.110889427916,789.810889427916,860.110889427916,-860.110889427916
BEKOK DEEP-1RDR1 ST1,Index,894.283199999858,151.377304990074,4.65939884225835,0.685920611231497,0.0800289687949339,5.10562452086557,894.263289278937,789.963289278937,860.263289278937,-860.263289278937
BEKOK DEEP-1RDR1 ST1,Index,894.435599999858,151.483309525993,4.65950549751651,0.685736651522643,0.0798592598073763,5.10583716262669,894.415689130589,790.115689130589,860.415689130589,-860.415689130589
